Date,Return_1d,Return_5d,Dist_SMA20,Dist_SMA50,RSI_14,MACD_Hist,Volume_Change,SPY_Return,VIX_Change,Sentiment_Score,Close
2010-04-01,0.17217644469719642,0.9519742541011851,0.7431374813697202,1.3169870110151907,1.3008968489796948,0.05663496350011395,0.909329473272402,0.5813858765923957,-0.06577058243181642,-0.22704732874102382,7.0638628005981445
2010-04-05,0.5495689180619615,0.7311921326198682,0.9031459378932574,1.4418322201437814,1.4665171360544222,0.06657778653700558,0.21005805561266297,0.7023478792488148,-0.24121017557370317,-1.1593577262019854,7.139298915863037
2010-04-06,0.1880148277888425,0.6748885716923021,0.9009208094784178,1.4492232846945319,1.5321258853290771,0.07001696874323318,-1.0584635292764235,0.16824500404414422,-0.42196830170152855,-1.2503650665078485,7.1707305908203125
2010-04-07,0.18933556806239593,0.3904877508392924,0.9156898067176582,1.463698574014172,1.5982632855748795,0.06909642867855169,0.9237449393439037,-0.5759270802176553,0.20536609975010414,0.783751333802322,7.202465057373047
2010-04-08,-0.2212341426326925,0.4152029519082007,0.7640671848913771,1.3686286328288166,1.4571760662189288,0.048428704298400654,-0.3776018163478089,0.27026998008961545,-0.07640359232515352,1.334336348649064,7.183004856109619
2010-04-09,0.3761228184023855,0.5115518428608291,0.868043013509552,1.440894072575986,1.58324143729322,0.04086532067858289,-1.2422789498624576,0.5564951678249195,-0.18273064919961926,-0.11196231559879229,7.238085269927979
2010-04-12,0.05354990148769086,0.27791932794323343,0.8346068510683533,1.4097319543922586,1.6168980711214183,0.028564572618833037,-0.1541840132611035,0.09739858697153253,-0.29969071596742114,0.9771721278594124,7.253056049346924
2010-04-13,-0.032332894694329005,0.17437340077775512,0.7481867059487654,1.3439686681840255,1.6267767017288857,0.010279494342385209,-0.3570551901299563,0.02015866503253188,0.3276426714645746,0.3271637314440758,7.257244110107422
2010-04-14,0.7090185267121571,0.4176475010621512,0.9713931054034557,1.4839139906921996,1.841134570259213,0.019899337761515163,0.6963166096088794,0.997461853528081,-0.32627324070076485,-0.6923142214771913,7.354833602905273
2010-04-15,0.6917117472653279,0.8519362287460248,1.170075340640946,1.6174462728674563,2.0158443425801393,0.04612099390312872,-0.32288312207520736,0.026929321303530665,0.15751806223990475,0.32692027377078475,7.451525688171387
2010-04-16,-0.4173278368738781,0.4724393059515548,0.8908393199398865,1.4463546235021278,1.655909733615333,0.03439141037231824,2.466416968633269,-1.516581563794824,1.3111732711564659,1.5184302133651348,7.406026363372803
2010-04-19,-0.142449312618276,0.37946019744588627,0.724715477677394,1.3442590053151435,1.5776925400814266,0.01109970370598141,-0.7891453940022888,0.2984915953599441,-0.544244873415998,-0.0753209820491969,7.396145343780518
2010-04-20,-0.6438106645077618,0.0899384401739595,0.3680545819572111,1.1123619329153311,1.014479161658844,-0.03948478687149187,0.6508632562670971,0.7744295045628516,-0.8579115671319987,1.545373531228267,7.32190465927124
2010-04-21,3.3799617100671235,1.3252676066132345,1.6849792700816764,1.962267104107836,1.881463519614725,0.06422615700323557,0.7251776491409812,-0.21699691634581492,0.31169315662456987,-2.691892520171795,7.759860038757324
2010-04-22,1.54552622734671,1.7383522296116491,2.2105931533284675,2.3218340451460313,2.1181765584080425,0.18625476283708978,-0.651467852620747,0.22598259493146924,0.07777200906932916,0.7932465070552703,7.976894378662109
2010-04-23,0.8769103030181506,2.385986183296356,2.401953351292377,2.4848039024482045,2.2328063180329143,0.2844030593201265,-0.13335878667959625,0.5528532738284537,0.07777302308896422,0.04910484840547925,8.107410430908203
2010-04-26,-0.34845755593479877,2.2810734628072646,2.0602971921882727,2.2935488933886448,2.0308268658259925,0.3056459359416799,-1.1951641945729001,-0.39744330500413527,0.4499182291594118,-0.34182806347941874,8.067599296569824
2010-04-27,-1.6601400421930508,1.7608121206689913,1.1712893883680235,1.7329158166352436,1.0382887993999648,0.2163896820179421,1.1203517064024795,-2.2302346494112646,2.836975207172931,0.05387812290040039,7.844279289245605
2010-04-28,-0.1623132773374302,0.0972146168241571,0.9958156370593778,1.6220263840162663,0.9858716894675199,0.13123474409962316,0.03700006975697143,0.6514231992414901,-0.9217075984527512,-2.051727645461115,7.831108570098877
2010-04-29,1.4846073133950588,0.0694297459154925,1.5057768231641675,1.9661880000443104,1.3240581512317902,0.12652394979623036,-0.8378064699820759,1.0940848492025217,-1.4054983943836032,-0.2614900543325384,8.041853904724121
2010-04-30,-1.684505448905394,-1.1109477564325456,0.6496617166902141,1.415570176541233,0.5229920296524749,0.02829430093122907,-0.22222481728246277,-1.6133765730143141,1.9172401317919736,0.3225831159223134,7.815845012664795
2010-05-03,1.0948755265592849,-0.4613193409004451,1.0148814483867166,1.6497220628569655,0.7942657051662493,0.0027931169828171692,-0.5727354398779209,1.1461630577261173,-0.9908201347201722,1.457527682512701,7.973299980163574
2010-05-04,-1.724389485834712,-0.4916597376050132,0.18763470021909248,1.0989488226062931,0.1286054630043187,-0.10332241996959667,1.4163754223470708,-2.2176668279294516,1.938506151578648,-0.5638617126941478,7.743697166442871
2010-05-05,-0.6646314951105248,-0.7224252329331616,-0.1424983590414345,0.856042355974545,-0.078615056895269,-0.20510932708344962,0.4342596996458721,-0.5984786961250684,0.5668793099468498,-0.8577525927086252,7.663168907165527
2010-05-06,-2.2573237159656814,-2.3790144309540318,-1.0972398764829667,0.20511938365395826,-0.7259948714933304,-0.3679342265130374,1.0555870158130325,-3.1121138397291213,4.192652533964724,-0.5471398642890732,7.371599674224853
2010-05-07,-2.496096644855889,-2.734637526762653,-2.0576539743479465,-0.46603093165745374,-1.255758594605519,-0.5660959296310406,0.6537189295230614,-1.420941485672885,4.330879634538835,0.887927656465969,7.060568332672119
2010-05-10,4.3623034179220355,-1.3904050113538307,-0.3896144951010597,0.5671940310936302,-0.24005754939396956,-0.4935652210103086,-1.2315865850660026,4.012265913140942,-6.4401139946599555,0.2938632558975044,7.603298187255859
2010-05-11,0.5081969021149043,-0.37198068921743893,-0.21654491719352983,0.6582881651113397,-0.12550130403342694,-0.4079053574134152,-0.50721310214833,-0.31115876908997075,-0.278425710200383,-0.5754968948571326,7.679034233093262
2010-05-12,1.1852052491353517,0.48920823370960426,0.23119101161752034,0.922930722437543,0.11840244153411428,-0.28764597451424045,-0.74833965727693,1.2406355228566448,-1.4905604454910297,0.48071127556319626,7.845774650573731
2010-05-13,-0.8853772487042721,1.1675961152575336,-0.16505568252179287,0.6374494683166096,-0.09257173636966891,-0.24308825962264163,-0.36500453859740845,-1.1955006175188536,0.6147268404472317,0.059262082717291914,7.734118938446045
2010-05-14,-1.0778348621052452,1.889358781478341,-0.6219879485397262,0.31361522360023597,-0.3395902224674893,-0.2557914709207436,0.5557598489846433,-1.7188123784918021,2.4222969475095,0.9418433489290691,7.598212242126465
2010-05-17,0.025171566142029124,-0.12426740523528604,-0.6174679299194863,0.2936024688407098,-0.31894106578752207,-0.2544716401087377,-0.13303713485505678,-0.0006163902299903977,-0.2146286648599955,-0.7499670160747477,7.610184669494629
2010-05-18,-0.4870399082969021,-0.5824956448183713,-0.8275956999479427,0.14292506012970563,-0.42609190330505836,-0.26617704614223914,-0.07659187428368354,-1.3035479225249749,1.4387658408077901,-0.37084496459122757,7.554506778717041
2010-05-19,-0.9832167951664023,-1.5525161762623012,-1.155277152966217,-0.12442027772439186,-0.653816756778116,-0.30616789317513377,0.6724443649781114,-0.5742841391265696,0.9390265440565676,-0.43610536253827586,7.434165000915527
2010-05-20,-2.5196948921392104,-2.282351108702778,-2.0239764927793487,-0.7616458570462851,-1.1708683680185012,-0.42581710862570127,0.5150229943914283,-3.5313160446954557,5.564280389616156,-1.5210513128751435,7.117448329925537
2010-05-21,1.039191435274737,-1.361040689015559,-1.4655842100669698,-0.5132141096379067,-0.8868923186570676,-0.43891613552815717,-0.26619498049168133,1.2971599977042145,-3.026996912430283,0.26082007393767337,7.253953456878662
2010-05-24,0.9898506064759067,-0.9338426607238294,-0.9391378967395142,-0.2764408618321702,-0.6256491771999064,-0.3847719560717295,-1.155307978209266,-1.2324646542150468,-0.9482891091664588,0.2253119595354451,7.386863231658936
2010-05-25,-0.42506976090713217,-0.905691046684859,-1.0083644708348787,-0.39166783926516213,-0.7068688444714101,-0.3494457018493426,0.8803019819011731,0.04502118544683298,-1.9743512414218818,-0.033864142002354686,7.340765953063965
2010-05-26,-0.32632806773083,-0.6043433901288425,-1.0336572825616985,-0.47939793855399215,-0.7673935322486423,-0.3227734991676146,-0.6408286301896123,-0.6051503194964315,0.21599809562380617,-0.27659378087212816,7.307539463043213
2010-05-27,2.114807647403738,1.6062903719484893,-0.07240219015168642,0.025138636390466308,-0.21998232856842084,-0.20018234940696902,-0.7156708387520583,3.0401052134772013,-2.840922281355789,-1.4722987180024083,7.584140777587891
2010-05-28,0.7370155059759645,1.4595132677288505,0.28833971498995,0.1917965143862095,-0.03554631396640672,-0.0797841534497297,0.4449691511979146,-1.2065039836359623,1.268641738592937,-0.46500315072863296,7.689812183380127
2010-06-01,0.8201719761882204,1.377449840217006,0.6967735794632741,0.3741940315447899,0.1623890425456391,0.03720797227022942,0.05136170804261713,-1.600658557465861,1.8428121045975192,-0.3860875483359414,7.808056831359863
2010-06-02,0.6234554739956165,1.8955900575295015,0.9711969500121068,0.5067717978489347,0.3130279192395696,0.13762066109816007,-0.7095349990793022,2.3521751191982703,-2.8568717961957946,-0.8514577044604024,7.901455402374268
2010-06-03,-0.24670962059609777,1.935586047836247,0.8552703814607332,0.4165362722624109,0.25170798506531444,0.18307534128314304,-0.29205165544131817,0.26844039009742365,-0.37943727614781525,-0.2023660636237347,7.876612186431885
2010-06-04,-1.6331419714365991,0.12718958354726942,0.11851041367014183,-0.02710349882001397,-0.24689031516232246,0.1288244471930737,0.293074119858937,-3.289467379976084,3.1984894313893117,0.3701145510342427,7.662270545959473
2010-06-07,-1.1953368766989754,-0.7673404045466716,-0.43570072579709246,-0.3435026316269336,-0.5546965998505865,0.035689322445819203,0.30151949114474363,-1.197387033316149,0.5775123198401869,1.8709790422565922,7.511996746063232
2010-06-08,-0.43518501413223176,-1.3284484532271852,-0.5679329822996878,-0.4568355691110384,-0.6500879139222302,-0.04343870900421576,0.1927911533141049,0.9386884818810314,-1.5277749660980746,0.13774170167172514,7.463799476623535
2010-06-09,-1.481820843539493,-2.2523566128756802,-1.0941403855498109,-0.8198537954947254,-0.9937188893396846,-0.15414903546063938,-0.5295101135869708,-0.5421577791417354,0.013974963728941647,0.22176278758594384,7.280298233032227
2010-06-10,1.665846279221157,-1.4310776992310643,-0.33588920317759147,-0.41830986392018976,-0.518291452813622,-0.14602636470180172,-0.3861909984467051,2.6465671103429895,-1.6819505674925572,-0.11442889043302598,7.499126434326172
2010-06-11,0.6242347424404753,-0.4046601663162785,-0.023224612543205334,-0.26815647295625805,-0.3403394615940055,-0.10605454990526349,-0.9270269423615082,0.3986135754833143,-0.9482891091664588,-1.9820605632675212,7.588931083679199
2010-06-14,0.10934438852256008,0.20768525045937755,0.048794367284465213,-0.2452868696307893,-0.29406560042481383,-0.07000537885329801,0.13085161822221383,-0.19213834324609919,-0.11361811293219828,-0.06589114242176708,7.611978054046631
2010-06-15,1.1599801921879702,0.963490772099502,0.543365920035875,0.038160644486174664,0.021098128258120366,0.007562980025069249,-0.2231689808393586,2.047710136557293,-1.442712914990648,0.02194911078460104,7.773929119110107
2010-06-16,1.6113582817626422,2.497978093881249,1.1957780561529787,0.4349576069455821,0.4027687927684368,0.128226839722445,0.748571552557063,-0.08208434929130427,0.02460797362227874,2.455327398512168,8.00024127960205
2010-06-17,0.9302267420857041,2.133381596596774,1.5183983735992457,0.6591864031788789,0.6085934814376673,0.24025334099153922,0.15450001834625213,0.0991077866485477,-0.4644993272552419,-0.2338340085539669,8.138544082641602
2010-06-18,0.4005434649473896,2.0219311049310305,1.5424420086838602,0.7421535714455366,0.703104044954507,0.31654128964969847,-0.41119564895989474,0.05080324339406975,-0.5867748849500781,0.26631571995497827,8.204401969909668
2010-06-21,-0.8852757488837818,1.5238804927212883,1.0330959069385082,0.48797729685429586,0.39415166960810216,0.30552072507689587,-0.17235654277328874,-0.313265000282477,0.4924492547131252,-0.0741926318428474,8.08765697479248
2010-06-22,0.7189957304936846,1.310736910065805,1.2448521024739423,0.6572357088521996,0.5684536075801075,0.3143504072984731,-0.34588264069693875,-1.572267681664195,1.1516816718251341,-1.2224886067552183,8.197813987731934
2010-06-23,-0.6714007613499565,0.22400636453401848,0.8480221498910432,0.46144436853487597,0.3384604204105583,0.2697199545860641,0.042831401839556464,-0.33534889190492545,-0.07640257830551844,1.118222223554284,8.111599922180176
2010-06-24,-0.48434330750262994,-0.431008398604615,0.5438853513452903,0.323586550040769,0.1828395500694442,0.20223791991631224,-0.3306867599415884,-1.5772757707707037,1.5025628861481777,0.7223928450196507,8.052633285522461
2010-06-25,-0.558133986206867,-0.8681582468211104,0.26658220246129777,0.1741836717132086,0.00176126764709425,0.12020988256118334,-0.750764876490929,0.3372104380243733,-0.6452554253437971,0.7619858446080169,7.983779907226563
2010-06-28,0.2799846452971744,-0.3337469300652567,0.36074681924442675,0.2392845108920317,0.10065395974104245,0.07150174314538713,0.022500574429313972,-0.33984158315403445,0.24789611128418237,-0.9599214202215024,8.031676292419434
2010-06-29,-2.6699172906055435,-1.8762832085212373,-0.7410452216804483,-0.44780409020196293,-0.744593775999964,-0.08935188652926927,2.3230433340882795,-2.896501368986629,2.7253316453517966,1.3814789282544582,7.668558597564697
2010-06-30,-1.1089649847241274,-2.068466599185439,-1.1155141327769846,-0.7141334788763481,-1.0028282961310435,-0.23805187525739446,-1.0600384705658934,-0.9252272264188522,0.21599809562380617,-1.4586081932368213,7.529659748077393
2010-07-01,-0.7641068702337104,-2.1899999319145245,-1.3338905806221133,-0.8726035879848543,-1.1632944579236533,-0.35516371413452746,0.8640519966207801,-0.46015966956107685,-0.8951260877390435,0.5552308742082045,7.4383544921875
2010-07-02,-0.4226108725909029,-2.131339059926523,-1.4374033446881314,-0.9376026537227368,-1.2439075345063684,-0.4306822248899744,-0.9919559718200484,-0.551734050551025,-1.4586624298306536,2.1790937630655987,7.392253398895264
2010-07-06,0.3286429778545462,-2.110532767445608,-1.269409778581273,-0.8191594349568818,-1.1051620177127401,-0.443385581069215,-0.44333029996238477,0.5553822758449561,-0.2518441994866753,-1.0420957527497958,7.442845344543457
2010-07-07,2.2605319213970247,0.11266742626369174,-0.37561279617049764,-0.24500459240241565,-0.3860491480611632,-0.33275445608073706,0.02317956502951861,2.85544192636889,-1.4958769504376983,-0.6124961381658414,7.743396759033203
2010-07-08,-0.19476079364815552,0.549450898443221,-0.4982647667230692,-0.27304310848949115,-0.4243190195036769,-0.25461638151194116,0.19111786050273719,0.8633981708942925,-0.6027254138097189,0.061868423256315024,7.726033687591553
2010-07-09,0.27588821528945495,1.0513054188610893,-0.39815118044119063,-0.18506579553612593,-0.3210371577969567,-0.17959891963572294,-1.2322333673029398,0.6392791040516066,-0.39006927202151725,-0.5488801925614302,7.771834373474121
2010-07-12,-0.5825704915881845,0.973174329460813,-0.6314867630900899,-0.30287241224038974,-0.4896108541175063,-0.14816288051698445,0.6420342921302383,0.010610381818211525,-0.29437421102075356,-1.6093010739168994,7.702085018157959
2010-07-13,-1.294748487980418,0.19269860484105247,-1.1292232403593832,-0.6005739116599517,-0.8577282602928954,-0.17655410162224736,2.792337215593627,1.3423335548343365,0.06713899917599206,0.030387175147812754,7.53773832321167
2010-07-14,0.1471586929669989,-0.7630695881602979,-1.011760970010373,-0.5332638546447704,-0.7836939411579995,-0.17729541157452994,-0.9826066706273273,-0.05760904167608107,0.17346707007009474,-1.1147700516120242,7.565577983856201
2010-07-15,-0.35732638809195044,-0.8370268764365533,-1.0597471922378574,-0.59719521901168,-0.8713071837569802,-0.182096221097856,-0.10351749567413789,-0.023930530727379516,0.13093604451637955,0.4405349079415012,7.5272626876831055
2010-07-16,-0.420685618124083,-1.1504618973156326,-1.1054732466409727,-0.6776476254452333,-0.9789815333169085,-0.1914810359270922,0.5410897807376785,-2.588426248982744,0.5881453297335221,-0.9700850324532483,7.480862140655518
2010-07-19,-1.0613891167774472,-1.3665252975408886,-1.3825753945845938,-0.919928662912034,-1.2637197951321988,-0.23016548238613488,-0.18401285733936223,0.49558497788812594,-0.15083263353924306,1.5304784025445668,7.351541519165039
2010-07-20,1.4144964612209014,-0.13893779673368994,-0.7049129858267819,-0.5827207661659866,-0.7052346090435602,-0.1798945052889155,-0.015373259188716959,0.9736838516584309,-1.0865151957209358,-0.8321933253492937,7.540433406829834
2010-07-21,0.4718213758258855,0.01139488247417681,-0.3912038323096443,-0.4509676737353107,-0.5180466979273926,-0.1151815554299014,0.12608686137901784,-1.2478194790669972,0.9071275143765581,-0.36517356014280355,7.610781669616699
2010-07-22,1.0174344289725514,0.6571772225506145,0.11905807670383965,-0.18525566249881498,-0.16379622986151773,-0.020629850438202188,-1.3448524075523416,2.0093757057690462,-0.5389283684693332,0.7847552568396241,7.753873825073242
2010-07-23,0.13901780027707458,0.9266977607677996,0.2502976783421122,-0.13112089341292776,-0.09848955406000004,0.049612385052080626,-0.6016998552740774,0.7511846525877108,-0.6186739146300894,-1.2854607212509364,7.781415939331055
2010-07-26,-0.21187814602535865,1.3444473537434625,0.2234628858992204,-0.16925391694092595,-0.15738863028231578,0.08519916034929098,-0.7019989781171244,0.9113833419406584,-0.39538577696818583,0.19129208433666778,7.761655330657959
2010-07-27,1.0008340923564165,1.1466270397968457,0.7016119507879858,0.08851308398762973,0.19177065889387143,0.15079850869115308,0.8829301631914067,-0.05742333977382687,0.2425806203571489,1.2846186418355896,7.9053473472595215
2010-07-28,-0.7461612633248779,0.5588675917126847,0.38073005482795746,-0.0943253153774437,-0.09825704720772492,0.1532923313036351,-0.43674010718166273,-0.6443954799832196,0.5615628050001813,-1.6668388980082072,7.811949253082275
2010-07-29,-0.6947137349150473,-0.2425315184861846,0.07751297051152682,-0.26071748204122436,-0.34825180047549714,0.1183709837318699,0.4818191224394759,-0.49853844611264836,-0.06577058243181642,0.14792482362879902,7.7266316413879395
2010-07-30,-0.2575015207229306,-0.4254521784101036,-0.04632618394848019,-0.31895969064981067,-0.4230018679396353,0.08113904042228641,-0.9448980148670604,-0.0658555175242925,-0.33690523657446686,0.22412466523272112,7.70089054107666
2010-08-02,0.9644351923324954,0.11676896249209769,0.31810429898764286,-0.08869550705600572,-0.0486257378167173,0.09801588070509185,-0.26345364530902476,2.033252240702464,-0.7941145217916112,0.7526603960832025,7.838591575622559
2010-08-03,-0.048024749457462115,-0.36640213870058075,0.26141172374875576,-0.1065525553942079,-0.04234625166901409,0.10308820917518198,-0.20904834040298512,-0.4908138850163829,0.32764165744494045,-1.2916240282554512,7.840982437133789
2010-08-04,0.16535804140469848,0.05865152729655411,0.33975898949865446,-0.06639089572424074,0.04409164877892081,0.10978459879828836,-0.12791892548773282,0.5672023176123179,-0.22526167475333259,-1.3761851779986167,7.872419357299805
2010-08-05,-0.3459591212690219,0.223735458215736,0.20163633047951668,-0.1564291096651946,-0.09531228985706063,0.09387978328753332,-0.9672089603787395,-0.1471088293373041,-0.0604530634655128,0.4894950213601446,7.834103584289551
2010-08-06,-0.4200029702933716,0.1469334765024112,0.047562583987104154,-0.2640458583198632,-0.27008627742006563,0.061130202890965143,1.273698672914292,-0.4251123750317708,-0.19336365909295636,0.26169539330936,7.785904407501221
2010-08-09,0.30206753066893743,-0.15872537688162505,0.182700676824798,-0.18114844704499974,-0.1089785274301697,0.05160026763777831,-0.9839761381182133,0.4431514911893884,0.2106815906771395,0.21461606246997783,7.835598468780518
2010-08-10,-0.580571947382326,-0.40596986767110854,-0.07383494944037164,-0.3140804543035348,-0.3711420717028173,0.0175223188401567,1.147161462149506,-0.5470287386742675,0.12030404864267565,0.31178399047822664,7.765548706054688
2010-08-11,-2.1129550221446736,-1.4500748195166338,-0.929549486499405,-0.8151680141971416,-1.1880114054009232,-0.09807382286089085,0.8343779358566776,-2.5766437562032354,1.6035734380759767,-0.7276602756007305,7.489546298980713
2010-08-12,0.3027856856248414,-1.1619325832691239,-0.7805299192804409,-0.7129520617227716,-1.0156403590814769,-0.15184059818771697,-0.5065351232356065,-0.6144661646921027,0.1787835750167595,0.19614642472094473,7.537442207336426
2010-08-13,-0.6810089929477616,-1.2793229026913795,-1.0300458366385041,-0.8476696535799734,-1.221868618758175,-0.20603135288634597,-1.0311992375272863,-0.3208533011868523,0.26916213107085657,0.25773375567960305,7.456915855407715
2010-08-16,-0.4032235103194663,-1.591156040444962,-1.1767881106478988,-0.9201498843910961,-1.330385089894562,-0.2450932298114101,-0.4154006937833342,-0.09169811180658907,-0.07640257830551844,-0.7624207517087511,7.413209438323975
2010-08-17,0.9416179528760212,-0.916053432313807,-0.7697587319974247,-0.6797217810160066,-0.8460723243818854,-0.21502032440538305,0.7164853294840355,1.0837721496512789,-0.9429736182394254,1.850309717499689,7.542829990386963
2010-08-18,0.18587797264562547,0.15955217817382303,-0.6608591827261369,-0.6224598808345292,-0.7308267191488127,-0.1745924587586573,-0.6617334267944086,0.11914510690470952,0.1362525494630481,0.4407784372460722,7.575758457183838
2010-08-19,-0.791715845261773,-0.35152363126110525,-0.9192729780118144,-0.807570486509815,-1.0071568682111438,-0.1717381868316909,0.5292472084556623,-1.6534863005117677,0.9815575696102808,-1.2453999797871707,7.4802632331848145
2010-08-20,-0.1209138788221149,-0.09049613931004974,-0.8946674218476063,-0.8200064595846612,-1.0276110531635827,-0.16314826539864907,-0.407135532474113,-0.34835530182811597,-0.5070303528089551,0.6258081300872532,7.473079681396484
2010-08-23,-0.9516666767954253,-0.34735337257100374,-1.196264805954594,-1.0258492402979522,-1.3427076042227806,-0.18658091150360429,0.05918532166200637,-0.40081796562965555,0.08840501896266624,-1.026040745714492,7.358128070831299
2010-08-24,-1.441255863234192,-1.4272965279403458,-1.6445165216859596,-1.3383209912873908,-1.7433092609685856,-0.24849028220157987,1.0536267899536058,-1.4180083349752899,0.9549750448769382,0.7579886195124172,7.182406425476074
2010-08-25,0.6450854670948429,-1.2250320339777623,-1.2805647362181638,-1.1553203553870601,-1.3848627805267504,-0.24368337024039305,-0.1699688085472474,0.30911834809827426,-0.40601777284188784,1.1341943053457095,7.271018028259277
2010-08-26,-0.6846137573316438,-1.1766657072369353,-1.448959228414274,-1.2730053141225102,-1.5618269762614345,-0.2517216209967933,-0.7200670920410994,-0.6672011837951133,0.35422418217828316,-0.8700953345488365,7.192883014678955
2010-08-27,0.25565342887542636,-1.0082770533785623,-1.248776893230153,-1.1659346484603366,-1.3977314103360934,-0.22791124903119483,0.31703157600501763,1.379340948924024,-1.5543574908314173,0.9365079060845817,7.232996463775635
2010-08-30,0.14421708332666217,-0.507802236834824,-1.074389456854274,-1.082836236596842,-1.2882363311091194,-0.18944575622206442,-0.9376667797045604,-1.3868410426526754,1.4653473515214979,0.37895494132220764,7.259341239929199
2010-08-31,0.07692915140670883,0.20508159207318202,-0.9282322311404145,-1.0199776510817744,-1.2110559355028778,-0.14618396503913889,0.11247793884670047,-0.049164427690110375,-0.6186739146300894,0.793406154937353,7.277302265167236
2010-09-01,1.6476226935304923,0.6712496670574692,-0.16643848126757202,-0.585957678009216,-0.40365441095641724,-0.03652158590710764,1.5832675735308799,2.7093031592521455,-1.1503122410613213,1.8817201632860974,7.493738174438477
2010-09-02,0.3578103457922387,1.175802664409114,0.05908024528395021,-0.4608562617581658,-0.23073605928343757,0.05590474521939372,-1.208678341568008,0.8095941666634597,-0.3741197571815135,-0.28753125337677793,7.548819065093994
2010-09-03,1.442055054045145,1.7510562362040714,0.707911662324897,-0.07545678967932265,0.3079821654347467,0.17944486358489742,0.5226138051823133,1.1471099511408767,-1.0014541586331442,-0.8023031952739862,7.746391296386719
2010-09-07,-0.2793014123052742,1.5410938846654822,0.6343389493581594,-0.11960090783518894,0.20269131889650982,0.24101747075297097,-1.0460440210216084,-1.0887096175302775,1.3218057740399873,-0.9397972635716616,7.717652797698975
2010-09-08,1.0761777451050663,2.033422633109051,1.1140170232611364,0.17641654849886634,0.5674866349546764,0.3197801904792263,1.2689514999990137,0.5984706222914818,-0.29437421102075356,-0.865161734242202,7.870624542236328
2010-09-09,-0.03274762554325931,1.2134818093357103,1.0625752695029476,0.17680025942239316,0.5776056975996554,0.355509863753953,-0.5849314203256307,0.37679966949138727,-0.23589468464666968,-0.11711824481896652,7.875112533569336
2010-09-10,0.00884806433971162,1.0443508673459443,1.0362207163198762,0.18209476773704972,0.6020020585324521,0.3634145929264102,-0.4514069453546185,0.4164666964871485,-0.43791680252189913,0.3064208283298472,7.885289669036865
2010-09-13,0.7282526574775452,0.7067814839018416,1.2954531242149383,0.36558409164636785,0.853803252261066,0.3850334630285962,-0.1366669847301281,0.9765890434825247,-0.41665179675486,0.24114506974352065,7.99395751953125
2010-09-14,0.15440304946748845,0.9154886288870929,1.2891525962208974,0.3981088046460107,0.9208965374506684,0.387457494832189,-0.013907667910386733,-0.10647305483356843,0.18410007996342995,0.7985939834398104,8.024487495422363
