Date,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,Log_Return
2010-03-16,0.0008362699982195354,0.2187137370270491,0.0,0.0,0.7079652044519424,0.6303024177470963,0.60463618569355,0.5597798345799746
2010-03-17,0.0007108276820615156,0.22091950641497096,0.00045140309682251134,8.903348289124313e-05,0.6966077157408708,0.6301201255926724,0.6062377948302046,0.5430663705250675
2010-03-18,0.0009122873878982668,0.16162000490316253,0.000905946338084343,0.00017947604970069975,0.7049450089766847,0.6298685087501062,0.6074595521688854,0.5583471263897595
2010-03-19,0.0,0.28002375309852634,0.00133663081523204,0.000278812748590887,0.6192350440368533,0.6286215505956031,0.6081419404981848,0.5061160639948162
2010-03-22,0.0009502930553624833,0.2238956171174852,0.0018457925688179916,0.00040360105205587693,0.6640699137176269,0.6281875036404132,0.6085851600927892,0.5935210324670454
2010-03-23,0.0023224992740051575,0.30344212906213397,0.0025008190318402262,0.0005478515468496509,0.7201155221321416,0.6287528684094879,0.6090734952885519,0.6124503665500856
2010-03-24,0.0027064007150708475,0.30090839257988067,0.0031016420016282548,0.0007174638688456636,0.7344694674377943,0.6292572223047542,0.6095834884167045,0.566522560374566
2010-03-25,0.0016724733941860664,0.2706744027675629,0.003617499063182747,0.0008841696484040845,0.6396610838632122,0.6285064259705998,0.6098138521880119,0.5013775699699012
2010-03-26,0.0032880079168039478,0.3243862602489717,0.004167470693927824,0.001062501878267133,0.7055492488414277,0.6290262102263687,0.6101211188420261,0.6229887942302086
2010-03-29,0.0038543329288477507,0.2698354171774128,0.004657171219009354,0.001264698336535905,0.7260712070940509,0.6296463408581813,0.6105136487281273,0.5745700741219182
2010-03-30,0.0051695336736692216,0.2625164119746125,0.005222208876089818,0.0015281880515057716,0.7697032159851187,0.6309726914875927,0.6111414736259472,0.6078442638666592
2010-03-31,0.004846464308597337,0.20986167633679276,0.0057594162530423265,0.0017039658345643638,0.740186224116349,0.63144880838361,0.6117563779306177,0.5345406980735289
2010-04-01,0.005215162271727275,0.30383111329029444,0.006288042901968063,0.00191743510445605,0.7530673273478059,0.6318396309051507,0.6123407659844199,0.5653509746934493
2010-04-05,0.006173041929181958,0.34815701016044237,0.006696964044719811,0.002185328399551434,0.785000978797028,0.6326585017718813,0.6130020128966088,0.5912756862493449
2010-04-06,0.006572158957683941,0.21877322873253247,0.007125138073059381,0.0025533513802358243,0.7976511780260163,0.6333298580398433,0.6136898464506699,0.5664431354286247
2010-04-07,0.006975054150356319,0.31764539238920214,0.007493039995689385,0.002883858501072256,0.8104012677000583,0.6338811913815998,0.614370553121851,0.5665312234122676
2010-04-08,0.006727984010712354,0.28740225000680997,0.007809251874031295,0.0031833664770935938,0.7832014214745493,0.6337813646278752,0.6148915004701986,0.5381482017621222
2010-04-09,0.007427398488509082,0.15730151725640815,0.008150158221594497,0.0034819937932006745,0.8075087452852487,0.6339746478338224,0.6153539871779108,0.5793826129578372
2010-04-12,0.007617432880580491,0.1566715153496227,0.008478506991538431,0.0038606719452399796,0.8139960484522557,0.6339636761211204,0.6157213807491074,0.557165315009705
2010-04-13,0.0076706783544821106,0.14206248808259103,0.008867545886419831,0.0043042546487928185,0.8159031405054327,0.6336768728052243,0.6159474408758273,0.5512355998056149
2010-04-14,0.008909825381123213,0.19537925962245647,0.009312041332173185,0.004753032796952841,0.8572328051225411,0.6341822755542378,0.6162478620968113,0.6021767367985927
2010-04-15,0.010137589477250894,0.18051090953665114,0.009831038538166997,0.005220304242203405,0.8909184387081186,0.6352929460242448,0.6167509723434599,0.6009953581534166
2010-04-16,0.009559839151441762,0.384134237694424,0.010307135770862147,0.005644512848474295,0.8215176076994062,0.635335008357345,0.6171634120584479,0.5245166919356274
2010-04-19,0.009434390780533472,0.2840981722099643,0.010826552996175867,0.0061290452560994885,0.806438642816327,0.6349226861652427,0.6173958126182821,0.5436105701255756
2010-04-20,0.008491732765265339,0.37747726839366946,0.01124175242771426,0.006561707664493988,0.6978477932246192,0.6334664828583071,0.6172372102622397,0.508718388032036
2010-04-21,0.014052760536842734,0.5104427555773474,0.011887570467170497,0.0071350095534241376,0.8650102497987191,0.6367208567602215,0.6178802799468868,0.7805041677971303
2010-04-22,0.016808525630890123,0.407494647380894,0.012663973179883672,0.007753928167029869,0.9106495748598453,0.6412513222851852,0.6194665974863223,0.6588871137313829
2010-04-23,0.018465874258894024,0.40941821252485633,0.013588546041411298,0.008420667539808191,0.9327524932438087,0.6457990435540741,0.6218115958420565,0.6136285397237857
2010-04-26,0.01796032683009155,0.23623480700607444,0.014396341198103652,0.009044431606545139,0.8938058389778694,0.6484754159049234,0.6243207968427146,0.5293080036354649
2010-04-27,0.015124657196690094,0.36168755958704474,0.015016837072799397,0.009587438541926424,0.7024333754330889,0.6476803659951633,0.6261400569687994,0.43703303388091064
2010-04-28,0.01495743710364772,0.3884145896325352,0.015555717193360893,0.010099976159268012,0.6923279062447367,0.6464360974920241,0.6273010838720168,0.542233871226139
2010-04-29,0.01763340664384598,0.27969426057584923,0.016259711575459815,0.010681996272739483,0.7575334159395064,0.6472636443477459,0.6284256945139685,0.6547865335544061
2010-04-30,0.01476358216415398,0.27077203018168944,0.0167854067562115,0.0111941819347251,0.6030781618728793,0.6450049477530932,0.6287909985221074,0.4352980728535527
2010-05-03,0.01676292125183318,0.22276374928495543,0.01736844024105806,0.01176378443479599,0.6553831408224653,0.6444805835830137,0.6289591825307819,0.6284385061869598
2010-05-04,0.013847498447834491,0.3695740241344556,0.017768989332048304,0.012276849774755835,0.5270375273154164,0.6411557689017868,0.6283071126005392,0.4324587414043465
2010-05-05,0.012824966166963686,0.4563510664378524,0.018091060479902943,0.012795815171420546,0.48708302596674885,0.6372789729781211,0.626868246404558,0.5072611652869672
2010-05-06,0.009122704345975008,0.6757717305439787,0.01822290354437628,0.013197302387183363,0.362261683538406,0.6307428371067517,0.6241707705722399,0.3943040922104014
2010-05-07,0.005173330002090457,0.8883279670943314,0.018098804169427926,0.013495489513610459,0.2601181025382398,0.6219882321634624,0.619941539945738,0.37709096765778416
2010-05-10,0.012064780160675873,0.511486148565825,0.01834365609871201,0.013930265477743717,0.4559562041092284,0.6207828170442469,0.6162729665600108,0.8441358857071621
2010-05-11,0.013026468256052331,0.43772101005148323,0.018638522995234566,0.014348838449727452,0.4780441005076301,0.6204803055816918,0.6132665367344031,0.5884419542311562
2010-05-12,0.01514371149579953,0.3317434011604151,0.0189817341154786,0.01481769600865282,0.52507159876396,0.6218679713115839,0.6111897003883108,0.6345611099244777
2010-05-13,0.01372582824109661,0.3019609381384326,0.01917928720245965,0.015249477476578774,0.4843905697602065,0.621568035859056,0.609457269652028,0.4917909800065306
2010-05-14,0.012000103318258654,0.3889378115551197,0.0193136377156031,0.015629124242302034,0.4367626631957971,0.6196884296980157,0.6076266294756729,0.4782613428259327
2010-05-17,0.012152210754619377,0.39082934270382175,0.019463269264971897,0.015939729262684,0.44074623594149415,0.6181840623831217,0.6058061994191652,0.5552112358195489
2010-05-18,0.011445191510479638,0.4016400533899921,0.0196258740777472,0.016232809038550775,0.420085556666356,0.6162627242757199,0.6038952864350834,0.5196590454619621
2010-05-19,0.009917129965057184,0.5340518100841709,0.019398183937865382,0.016455788958573997,0.3761784063977401,0.6133407664139608,0.6016752507124675,0.4849214696331835
2010-05-20,0.005895576943167044,0.6741669799242733,0.018797363634866684,0.01656956943394236,0.27648681102098766,0.6075549255823447,0.5985303513889297,0.37538617803269536
2010-05-21,0.007628852139595549,0.6420109503963389,0.01820072352414709,0.016717694243194803,0.33123907520206225,0.6044684225152046,0.5952841968826286,0.6246574193853787
2010-05-24,0.009316541121217922,0.38614627768243853,0.017724833634322576,0.016895232504419017,0.3816102870001647,0.6034933249761795,0.5924565751761408,0.6213087667034762
2010-05-25,0.008731216302817132,0.5461896434311242,0.017372838110016442,0.01708351543381645,0.3659505109380536,0.6022572080873658,0.58990202520185,0.5239784018366287
2010-05-26,0.008309248646784492,0.4386728773392171,0.017006817273912025,0.017256650255192296,0.3542789498471364,0.6009691199562512,0.5875536367491093,0.5308451691811286
2010-05-27,0.011821482130452032,0.33822799705810247,0.01668683755559161,0.017514063164255023,0.4598255659229224,0.602989206473624,0.5861528577892902,0.6970305826468196
2010-05-28,0.013163299557474042,0.419583667020784,0.016598732836313426,0.017797896011022232,0.49538729719171887,0.6057387311360638,0.5856827440260017,0.6040899919299093
2010-06-01,0.014664750475446228,0.45273885211516984,0.01648321652283255,0.01813765062206682,0.5335513007116099,0.6091637078104336,0.5861169674553669,0.6097605220969946
2010-06-02,0.015850652028185724,0.35035820326332706,0.016593501595688565,0.018482863837642,0.5625946991119442,0.6128114273572561,0.5873273593235804,0.5963289240855506
2010-06-03,0.015535187429456865,0.32941559750483507,0.01674271479248078,0.018788976903297297,0.5507712191145708,0.6153196915551524,0.5888891024651586,0.5363783311699979
2010-06-04,0.012813613510201619,0.38836119964043475,0.016945920472801274,0.019023141961727996,0.45463948985344343,0.6148674714802342,0.5900315063353887,0.43895768811644376
2010-06-07,0.010905416578383356,0.45844242869984475,0.017261504655603985,0.019237051842131078,0.3952895153783979,0.6127902696910568,0.5904539847402405,0.4699744817660913
2010-06-08,0.010293444804030674,0.5204556672387023,0.017163982503145853,0.019399354602672572,0.37689787624604837,0.6105621495751007,0.5902648170407291,0.5232747207706463
2010-06-09,0.00796332259943168,0.4408389855901501,0.016885227347725795,0.01949455214385494,0.3106405376848957,0.6067850572632171,0.5892198614838065,0.4497011799525598
2010-06-10,0.01074197464951139,0.39819563618533954,0.01664288653394716,0.01962365509173572,0.4023084348616895,0.6061670845687048,0.5882376910212657,0.666982955817548
2010-06-11,0.011882320261196108,0.27256745934461063,0.016541390865383226,0.019786662604652047,0.4366201211658172,0.606642792334739,0.5875645022416796,0.5963854178144685
2010-06-14,0.012174970560895948,0.30373043501947644,0.016551018308223142,0.019947908236631298,0.4455423207635149,0.6072515339786398,0.587169973262882,0.5610193233914046
2010-06-15,0.014231418053150993,0.29398599874696957,0.016665490573680247,0.020134605613462503,0.5063097229548521,0.6094523756209426,0.5873750466954584,0.6328530445304279
2010-06-16,0.017105069135015583,0.4021846313094168,0.016977099240285162,0.020378633277380737,0.5798991855681592,0.613568083780412,0.588512839883971,0.6633193510554092
2010-06-17,0.01886120101372503,0.45076799869248996,0.017469521557229417,0.020654012883132927,0.6195840602638647,0.6181900494596446,0.5905165842268548,0.6172534031794001
2010-06-18,0.019697410464441845,0.4026987006619269,0.018229391509474183,0.020954490033946782,0.6378058091033443,0.6223763544826556,0.5931100166392462,0.5810571145313923
2010-06-21,0.01821500173607854,0.3982688567459345,0.01881221965154213,0.021204418455955595,0.5782364781941605,0.6242086066191213,0.5956182546787558,0.49180202739053286
2010-06-22,0.019613842801172565,0.36600147094876195,0.01937914506212153,0.021482352648789393,0.6118458070879218,0.6266174782860479,0.5981947595014352,0.6028624431394618
2010-06-23,0.018519095513794534,0.39389240282204246,0.019918023849288355,0.021733690014439297,0.567500137331685,0.62733736347158,0.6004262808292832,0.5067871307974824
2010-06-24,0.017770256109518504,0.3643753643322165,0.020438906475340413,0.021938969483793633,0.5374913384994335,0.6270189198557661,0.6021361573900773,0.5198447669318285
2010-06-25,0.016895980443834738,0.2748464492931274,0.020718286659510338,0.02209554865627826,0.5025783892042328,0.6257842932154083,0.6032119586071498,0.514701740915577
2010-06-28,0.017504137725515373,0.2939173544714118,0.020957274652400368,0.022279603071426735,0.5216452110407257,0.6251022829370926,0.6039112429266501,0.572773535109356
2010-06-29,0.012893433283051856,0.5926816485522051,0.02085975349998824,0.022359742562514384,0.35867666399721404,0.6204380498338968,0.6033671605501075,0.36451476394843674
2010-06-30,0.011129696637999398,0.3780904905886519,0.020599837877809432,0.022420859210290356,0.30888563315782874,0.615119784760139,0.6016736475439397,0.4760672998068883
2010-07-01,0.009970357274707978,0.5325096020266405,0.02029346211857272,0.022326277626050245,0.2779470590334843,0.6098619318517078,0.599074882934307,0.5003005976400934
2010-07-02,0.00938499612780555,0.35324278826509764,0.02010469710248909,0.022154288448114928,0.26240454137849695,0.6051977723396785,0.5958923788253752,0.5241501319753794
2010-07-06,0.010027362748529181,0.31041791288714554,0.020056355212208277,0.02195878405130984,0.28915447900932295,0.6020924025606478,0.592611676819752,0.5761183583704286
2010-07-07,0.01384368395516243,0.331839503146196,0.020251816202957768,0.021863409199816608,0.42780659095266554,0.602933604643669,0.5901861350217029,0.7067340110170092
2010-07-08,0.01362322444296872,0.3773781155511972,0.020563426202957355,0.02182862383458968,0.4204281821618114,0.6034361144404148,0.5883645902599631,0.5399838634871342
2010-07-09,0.014204758987698546,0.21131235869357956,0.020754072305566557,0.021811185702181338,0.44034095584100735,0.6043472259702697,0.5871229141168934,0.5724912221607055
2010-07-12,0.013319148829503538,0.28189392825038817,0.020833177944241346,0.02171123248524033,0.4078399378108319,0.6043246869729192,0.5861242407062626,0.5129975313945825
2010-07-13,0.011232348874129466,0.6240505570537441,0.02078128122377998,0.021629420469756758,0.3368637673312382,0.6025529105165367,0.5849061177953383,0.46295519933220114
2010-07-14,0.011585794921321474,0.4176402713083272,0.020635624523911655,0.021509476216651544,0.3511362146463162,0.6014989350992972,0.5836822596661714,0.563624768641472
2010-07-15,0.011099295736878179,0.4246236822750674,0.02030497231468155,0.02144580554290254,0.33424399654719134,0.6003075015731357,0.5824212921801822,0.5286933704547998
2010-07-16,0.010510095878302608,0.5417506469450574,0.019845196166051515,0.021392174364120498,0.3134825021562237,0.5989349122819136,0.5810877776081383,0.5242826556259852
2010-07-19,0.008868023385237747,0.5333714690419765,0.019248976408000495,0.021386273886584206,0.2585819646992629,0.5965437301217841,0.5794552367157575,0.4794206207638106
2010-07-20,0.011266497665669742,0.5608688404020593,0.01886642147803301,0.021527441089738114,0.36626340617241077,0.5968060961847913,0.578211277128076,0.650058919899916
2010-07-21,0.012159815520962389,0.6211888534771595,0.018456034601194243,0.021529642879800887,0.40235755238313226,0.5978688513163029,0.5774675464489293,0.5859505922622423
2010-07-22,0.013976670490160728,0.3268071150336411,0.018205948097798616,0.021551657273499822,0.4706577184031923,0.6003292733467591,0.5774546725852794,0.6231775132279187
2010-07-23,0.014326477632438606,0.2658281169131868,0.01801634837665385,0.021532723506174994,0.4832526474944812,0.6026133795974808,0.57798476966444,0.5630691512724461
2010-07-26,0.01407559905487285,0.2043548800087167,0.01786107023422162,0.021540827036268348,0.4718978635176199,0.6042242391654568,0.5787899602207423,0.5387974887106566
2010-07-27,0.015900089064165554,0.293821252485631,0.017772758172072814,0.02163118235069382,0.5392170071638842,0.6070481323307596,0.5801022168972594,0.6220505838239713
2010-07-28,0.01471414512817415,0.25852589142218957,0.017872998782907018,0.02169053753836417,0.48329617715760825,0.6082389006421391,0.581433745838117,0.5015562035389522
2010-07-29,0.013630817099811177,0.32598338372694835,0.01801069978349841,0.02174117436121606,0.4350947355930083,0.6082235515862054,0.5824953375612064,0.5051577904745117
2010-07-30,0.0133039453515678,0.21942306120781235,0.01819423289225984,0.02181964048624495,0.4206812416053493,0.6079045062288337,0.5832691280722978,0.5356288543072065
2010-08-02,0.015052472463934236,0.20844302797526626,0.018506259911441322,0.022031788485710954,0.49286673180693524,0.6091100471186781,0.5841733791217404,0.6195812016360758
2010-08-03,0.015082855200804629,0.20277606167088882,0.0187845937141468,0.022204483678515408,0.4940784491209113,0.610040208162838,0.5851168465478044,0.5501482931589265
2010-08-04,0.015481966174556341,0.20425877802293588,0.018874790529656515,0.02234732494911383,0.5107418570806992,0.6110565107901139,0.5861120672924105,0.5648789335540855
2010-08-05,0.014995412497360569,0.13273907003350494,0.018950337337966763,0.022492454560773256,0.48386155194581276,0.6113781255530935,0.5869843346505547,0.5294819341354908
2010-08-06,0.014383458887258713,0.2176184794748168,0.018960175790512623,0.02263318255618721,0.4501667724185387,0.611045528319545,0.5876034594344365,0.5243336183761074
2010-08-09,0.015014406248967285,0.14038299147394512,0.019053509416974992,0.022707156586212293,0.4812276867911141,0.6112575138374302,0.5881489128662359,0.5742907785184951
2010-08-10,0.01412496948859969,0.2214442537659012,0.01921276474234837,0.022729436664823244,0.430681243042174,0.6106052337965603,0.5884309528275253,0.513136570236752
2010-08-11,0.010620346826025431,0.31304317507014245,0.01915961129741392,0.022635735459943088,0.2731778588681372,0.6070669003663867,0.5878194513078981,0.40467501418955143
2010-08-12,0.011228491998205511,0.2666625262182997,0.01916672429126172,0.022528648729364123,0.30641193799046834,0.6047932849654974,0.5867923359498536,0.5743413431986835
2010-08-13,0.010206062648089348,0.16857138187464246,0.019149985521317345,0.02240518295881909,0.26665140096563683,0.602154552736156,0.5853463466149976,0.5061190624932016
2010-08-16,0.009651041854805406,0.14871945738334558,0.019193095170927307,0.022331912138120247,0.24572625196929715,0.5996559575129664,0.5835984130805969,0.525497053002222
2010-08-17,0.01129694700479314,0.20549284955462938,0.019194771581371617,0.022340983159680403,0.33910898449003707,0.5991609028714892,0.5820829413898393,0.6180289950166538
2010-08-18,0.011715057784901811,0.16030508566914548,0.01917028512171827,0.022373919251309132,0.3613294422793462,0.5992006664411316,0.5808799716909868,0.5662953996751708
2010-08-19,0.010502491111959597,0.20770777151262562,0.018979011656918537,0.022432746996915498,0.30804994848401196,0.5982770038240675,0.5796990668067601,0.4983651243580553
2010-08-20,0.010411294463346224,0.18456702350794038,0.01876345840863873,0.022425085760659297,0.30410691862569467,0.5975594011079302,0.5785845654385808,0.5451025216959963
2010-08-23,0.008951669760260586,0.2008082591049004,0.018481356765954735,0.022357188115709928,0.24335246353696766,0.595851683905745,0.5772889359257667,0.4871392279316153
2010-08-24,0.00672040951812071,0.3035153496227289,0.017975962852347302,0.02223081622355874,0.1661119372958662,0.5927337402773849,0.5755147587529301,0.4525813924014125
2010-08-25,0.007845533487618864,0.30041110293917356,0.017597806458035534,0.022082867321845723,0.23522234764849742,0.5913909676440935,0.5737777307476187,0.5978078408222676
2010-08-26,0.006853456600621727,0.22939021001879542,0.01722467396147799,0.02184535679379175,0.20110359597450306,0.5896599846875893,0.5719785754856603,0.5058665061817995
2010-08-27,0.007362782193594597,0.2740013619895944,0.016897578915869113,0.021578960115552853,0.23274193248472524,0.5889170049755661,0.5703634698777028,0.5710991511660177
2010-08-30,0.007697264762931269,0.18405447958377597,0.016492632622617825,0.021300939371720798,0.25385184050291815,0.5888083903855832,0.5690456882905899,0.5634226494264368
2010-08-31,0.007925383534220454,0.20448301598975782,0.016098572830120186,0.021062548324029734,0.26873683711403246,0.5891078805468498,0.5680623193289518,0.5587844625381257
2010-09-01,0.010673531752424303,0.35498330200757267,0.015833840986406417,0.020855418178305746,0.4244094240053277,0.5918594089772413,0.5679266076352049,0.6657530436151742
2010-09-02,0.011372970449222142,0.2015633461360355,0.015634404812807784,0.020689855938030674,0.4577522122175531,0.5947644235298394,0.5685053350019585,0.5781255803452868
2010-09-03,0.013881738060628854,0.2589636893574133,0.01560678220889912,0.020599766308517217,0.5616257071215542,0.5992899814503546,0.5700390175980767,0.6519207656869362
2010-09-07,0.013516787987917958,0.16186407343847892,0.01552432974961171,0.020521476792413465,0.5413223346796994,0.6025981626409206,0.5720486454984415,0.5341142424005949
2010-09-08,0.015459157930277578,0.26210302089292037,0.015597784461690412,0.020474098467355137,0.6116582690532377,0.6068702995747366,0.5746670917087622,0.6271682730050391
2010-09-09,0.015516236061102057,0.21417406227016425,0.015867331193544457,0.02053486386116085,0.6136124422056917,0.6102512127448892,0.5775617381427335,0.5512076561624027
2010-09-10,0.01564542021292885,0.18637160524093593,0.016110508379127586,0.020639484659813648,0.6183147650792373,0.612956454209084,0.5805174877428368,0.5540780790780755
2010-09-13,0.017025225143164263,0.18704584456974746,0.016485942314879293,0.020802932642964234,0.6668637497627241,0.6161613885111966,0.5836403420889074,0.60348945108655
2010-09-14,0.017412965295903082,0.1975987578654899,0.016913280638111705,0.020988925547974907,0.6798026501266978,0.6188805271498066,0.586781945947974,0.5641295520066112
2010-09-15,0.018233953104433334,0.20915845386941243,0.01729520253896133,0.02117905676903052,0.7067828198981916,0.6215552443168286,0.5899280397517386,0.5809211741181921
2010-09-16,0.02064773984830598,0.3305032279153387,0.017786997827063708,0.021336693911740257,0.7743997716156887,0.6255145655517922,0.5933816496908686,0.6415238888282554
2010-09-17,0.02019159918173198,0.3209006564789845,0.018320438697432398,0.021488870766593685,0.7407810759846367,0.6280029748263333,0.5967332698174512,0.5315982616113281
2010-09-20,0.023179279375489803,0.33408493367110675,0.019023389364856216,0.021696793478185053,0.8116974608415404,0.6322292214659361,0.6004144526346421,0.6611175865366818
2010-09-21,0.023384486971745583,0.339204271199368,0.019817998581692767,0.021929988379883206,0.8159392660018843,0.6354107290448784,0.6041121110313608,0.5565224663501634
2010-09-22,0.02489735109398257,0.2941034567295906,0.020818743280280494,0.022246580709354022,0.8460250767297111,0.6388456840746275,0.6078829129655251,0.6044520214333463
2010-09-23,0.025342108830043134,0.40351327939854537,0.021782029922551696,0.0225652885584436,0.8543968758467295,0.6415348499800259,0.6115357836530418,0.5651077555169947
2010-09-24,0.02663447105683449,0.3290784778404293,0.022871088016682903,0.02292520927152894,0.8777079425721033,0.6443274025378082,0.615118769567439,0.5955664907475133
2010-09-27,0.026193503594444875,0.23828650813107785,0.023907827037592144,0.02328856424967013,0.8425910532709615,0.6457001447111286,0.6183099350525495,0.5330806324527003
2010-09-28,0.024559035867723025,0.5391269101904062,0.02483616407226294,0.023652095415905003,0.721034325714571,0.6449333711469608,0.6206814566602662,0.48962300085241367
2010-09-29,0.024752860533465385,0.2311002151943559,0.02576261302008616,0.02396454900849944,0.726555000691488,0.6440485447044036,0.6223693330628477,0.5560111325920586
2010-09-30,0.02337687009590203,0.34210105962790444,0.026462004523796767,0.02422442700782547,0.6310991437387068,0.6417509005311949,0.6231760350808793,0.4983991899165386
2010-10-01,0.022909370717815708,0.2193864509275149,0.027097149405645976,0.024431380825178622,0.6004552821307125,0.6391424730265044,0.6232042694346869,0.5316161818062268
2010-10-04,0.021434530427293777,0.21239083653400886,0.027512973865934237,0.024596061002767997,0.5098729492910874,0.6354665641037017,0.622357174475062,0.4938075348663962
2010-10-05,0.025349665158383966,0.24870976001743347,0.028164441498591902,0.02485725985168824,0.6489502310481841,0.6355641741763609,0.6217025920518983,0.693623492115456
2010-10-06,0.025444700518670482,0.340726648688404,0.02871420278632837,0.02507839049811328,0.651758767979643,0.6353796194642238,0.6211352623566669,0.5523794295228975
2010-10-07,0.025456107668185,0.19773452098825964,0.02926144962507271,0.02532726151100556,0.6521194356655815,0.6349052242159546,0.6205691615383102,0.5493453099269658
2010-10-08,0.027299670140837964,0.3339354416932255,0.029903082805368533,0.025643943056740365,0.7076149705991397,0.635761893682699,0.6203189601148152,0.6152234964357417
