Date,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,Log_Return,SPY_Close,SPY_Return,VIX_Close,VIX_Change
2010-06-09,0.007963363632630602,0.4408389855901501,0.016885240508440605,0.019494558179620522,0.3106412044698087,0.6067849908422653,0.5892198766643615,0.44970407858477657,0.010890960030813857,0.5454933683819829,0.33433036706268593,0.41576466279871327
2010-06-10,0.010741984937890928,0.39819563618533954,0.01664290470216237,0.019623662111324797,0.40230933566900173,0.6061670349413865,0.5882377184314093,0.6669823614824857,0.020927847336230876,0.7141491555151721,0.291366400274513,0.34070587158203125
2010-06-11,0.011882300082503225,0.27256745934461063,0.01654140636985421,0.019786670328004935,0.43662062110400457,0.6066427294306674,0.5875645362858017,0.5963845843227797,0.022643772067734436,0.5958541252686361,0.26716519390441473,0.37317648494944855
2010-06-14,0.012174944277839939,0.30373043501947644,0.016551029812221396,0.01994791624289087,0.44554277841100765,0.6072514549326329,0.5871700087842318,0.5610193494765021,0.022093223142239382,0.5642904608214162,0.264309979957021,0.4101176093606388
2010-06-15,0.014231355092963832,0.29398599874696957,0.016665500740849548,0.020134613341891483,0.5063101380763144,0.609452252678975,0.5873750729737066,0.6328521796102664,0.030155129075902176,0.6829112699538533,0.22746431024706362,0.3512941248276654
2010-06-16,0.01710500568764979,0.4021846313094168,0.016977106064619205,0.020378640869092635,0.579900835333638,0.6135679264694828,0.5885128505624351,0.6633201327507381,0.030025683163411532,0.5701859268793915,0.22814410950789668,0.41623526180491727
2010-06-17,0.018861137268636974,0.45076799869248996,0.017469525366652208,0.020654018935813687,0.6195863122653626,0.6181898656586207,0.5905165760751504,0.6172539588199213,0.03060850291863121,0.579876866070842,0.2163154104675731,0.3945882011862362
2010-06-18,0.019697382906084193,0.4026987006619269,0.018229395962797143,0.020954496091011146,0.637809086279997,0.6223761814734785,0.5931099959014199,0.5810588832099604,0.031002081781666246,0.5772951898369554,0.20135961926780974,0.3891764921300552
2010-06-21,0.018214986538536537,0.3982688567459345,0.018812223754030785,0.021204425218051867,0.5782393502872699,0.6242084530106085,0.595618228429105,0.4918024602787082,0.02996117446701624,0.5577936938150402,0.21400405667498937,0.43694112441119026
2010-06-22,0.019613730490492934,0.36600147094876195,0.0193791454807664,0.021482356469120306,0.6118468615302932,0.6266172581779311,0.5981947130659125,0.6028591932028078,0.02397531462822866,0.48975433175013555,0.24350779582376755,0.46611763449276195
2010-06-23,0.018519007607707652,0.39389240282204246,0.01991802225167419,0.021733692996774023,0.5675014072367166,0.627337112999635,0.6004262110483563,0.506788064367566,0.022869173429998557,0.5566082766892828,0.24160433714729143,0.411764705882353
2010-06-24,0.01777026520637255,0.3643753643322165,0.020438904528750412,0.021938973451063187,0.5374958306465237,0.6270187292468061,0.6021360831015183,0.5198486164116576,0.016981147935054175,0.48948180154887877,0.2800815613889994,0.4816470426671645
2010-06-25,0.016895983634158104,0.2748464492931274,0.020718285371235837,0.022095553327217854,0.5025817586449038,0.6257841452470962,0.6032118908230114,0.5147015816814086,0.01844523493510153,0.592582762002515,0.26363018069618793,0.3865882424747243
2010-06-28,0.01750415897698375,0.2939173544714118,0.020957276690442478,0.02227960858671435,0.5216494597850598,0.6251021841251365,0.6039111919881939,0.572774567813571,0.01733915966297911,0.5563670835598775,0.270020381919129,0.4261176165412454
2010-06-29,0.012893388713944978,0.5926816485522051,0.020859755874304775,0.02235974779841686,0.35867552436835637,0.6204379329913958,0.6033671189061708,0.36451151302819484,0.006538716178052573,0.4171629309237722,0.3397688648800684,0.5357647166532629
2010-06-30,0.01112968869639952,0.3780904905886519,0.020599839926575117,0.02242086570957877,0.30888480121508965,0.6151196846278463,0.6016736173846512,0.47606869225085396,0.003318258779420935,0.524839007825543,0.34534330180347395,0.42470586440142466
2010-07-01,0.009970319255908133,0.5325096020266405,0.02029346150974086,0.022326284404513105,0.2779449941233517,0.6098618190002383,0.5990748590479935,0.5002993306144775,0.0018217690974336453,0.549903338090837,0.3225016939550418,0.37552939022288606
2010-07-02,0.009384940043995982,0.35324278826509764,0.02010469716601776,0.022154293260188626,0.2624018228361602,0.6051976341076779,0.5958923540364827,0.5241494668502137,0.0,0.5449780864350935,0.2852481291289769,0.3505882263183594
2010-07-06,0.010027342884312757,0.31041791288714554,0.02005635461048995,0.021958789842471377,0.28915362817931045,0.6020922754744988,0.5926116540015939,0.5761202443883465,0.00217948415787389,0.604196439574204,0.27885790197335636,0.4039999569163603
2010-07-07,0.013843663443953713,0.331839503146196,0.02025181626207266,0.02186341512986388,0.4278072434690021,0.6029334863402896,0.5901861158429291,0.7067349380639965,0.012719684332611059,0.7249982502587937,0.24065260780905331,0.3489411746754366
2010-07-08,0.013623191859636674,0.3773781155511972,0.020563422252539626,0.02182862934329803,0.4204283517037257,0.603435992788738,0.5883645731914939,0.5399835532098368,0.016135480788390555,0.6205462895291842,0.22528889556050288,0.38847054874195774
2010-07-09,0.014204756579523442,0.21131235869357956,0.020754067682731886,0.021811191912021022,0.4403423375658133,0.6043471274071026,0.5871229041828,0.5724927750152781,0.018737880927230888,0.6086551529247239,0.215363681129335,0.3978823493508732
2010-07-12,0.013319098133474594,0.28189392825038817,0.020833171652290122,0.021711237851958942,0.40783930024857606,0.6043245652701961,0.5861242310054929,0.5129956248665639,0.01896552377715721,0.575146019327986,0.20788578552945333,0.40211765064912686
2010-07-13,0.01123226825813571,0.6240505570537441,0.020781271933247802,0.021629423731124614,0.3368618343022195,0.6025527451382378,0.5849060979798728,0.4629537490775423,0.024268257287842765,0.6458616497826573,0.20965327916722695,0.41811761295094213
2010-07-14,0.011585768738150176,0.4176402713083272,0.020635617237841325,0.021509479055438124,0.3511365419827227,0.6014987822425398,0.5836822347403575,0.563627326509018,0.024235590901471926,0.5714960843185853,0.21414002171369192,0.4228235132553999
2010-07-15,0.011099251471936786,0.4246236822750674,0.020304966038577205,0.021445807819651663,0.3342436544454891,0.6003073435652029,0.5824212619687843,0.5286927429433531,0.02433319450393817,0.5732983186988903,0.21753906988321622,0.420941162109375
2010-07-16,0.010510069877497766,0.5417506469450574,0.019845191903833034,0.021392176359532902,0.31348274406478116,0.5989347661256827,0.5810877459969297,0.5242835232352484,0.014508754080620023,0.4341464426944624,0.2326308520543616,0.4411764705882352
2010-07-19,0.0088679916080691,0.5333714690419765,0.019248971830320774,0.021386275601356225,0.2585817805607884,0.5965435884997594,0.5794552051004163,0.47942026893963613,0.016558363806303156,0.601016040035701,0.22882390876872974,0.408470557717716
2010-07-20,0.011266489700877583,0.5608688404020593,0.018866417245179123,0.02152744350795535,0.36626444541762104,0.5968059788858057,0.5782112512592957,0.6500606147833572,0.020429544851096826,0.6263872410011201,0.20108768919040468,0.36705883250517
2010-07-21,0.012159752911980182,0.6211888534771595,0.01845603304744177,0.021529645017495935,0.40235652735652083,0.5978687068904784,0.5774675187403682,0.5859487270905803,0.01584266998099182,0.5073781632110248,0.22433716622226488,0.45529408174402586
2010-07-22,0.013976698394400383,0.3268071150336411,0.01820595288517357,0.02155166151567324,0.47066028075645305,0.6003291849272888,0.5774546566112094,0.6231817762243966,0.023617665493896156,0.6809049003812615,0.21060500850546507,0.39129409790039055
2010-07-23,0.014326420710884955,0.2658281169131868,0.01801634950288182,0.02153272830918078,0.48325219377119244,0.6026132628995322,0.5779847563465197,0.5630660095128381,0.026708017718959975,0.6145961324511018,0.19483342707348664,0.387764695111443
2010-07-26,0.014075505847355924,0.2043548800087167,0.01786106603152965,0.021540829033849435,0.47189574306630655,0.6042240695394819,0.578789936476566,0.5387961920832297,0.03044912655323967,0.6230885302653766,0.18477224760361619,0.39764704984777116
2010-07-27,0.015900068204328363,0.293821252485631,0.017772751638589726,0.02163118280654447,0.5392178559075269,0.6070479833894552,0.5801021896551143,0.62205407124223,0.030416624982138152,0.5715060235682703,0.19102650972053428,0.42588236191693474
2010-07-28,0.01471412446939356,0.25852589142218957,0.017872993579811217,0.02169053841591216,0.48329702389036855,0.6082387683091659,0.5814337197055598,0.5015562134666441,0.028074402227379447,0.5399893607716615,0.2054384666981671,0.4399999730727252
2010-07-29,0.013630784515191924,0.32598338372694835,0.018010693242876755,0.021741174538117053,0.4350950269481838,0.6082234222137324,0.5824953130170194,0.5051573245316942,0.02631753738298731,0.5478397658963634,0.20380691216641642,0.4122352600097656
2010-07-30,0.013303930986611825,0.21942306120781235,0.018194227679526553,0.02181964052401353,0.42068231437627157,0.6079043947316288,0.5832691090336453,0.5356297554372876,0.026252600166891904,0.5710546912620738,0.19524132218959414,0.40023529950310205
2010-08-02,0.015052421474049768,0.20844302797526626,0.01850625502269547,0.02203178824602023,0.49286653761908084,0.6091099187533264,0.5841733604750214,0.619580279995077,0.034352842132188754,0.6821546600498221,0.1749829982111508,0.37999999102424176
2010-08-03,0.015082779986772307,0.20277606167088882,0.018784585816912627,0.022204481898295478,0.4940772981175856,0.6100400461990799,0.5851168202488788,0.5501475510762793,0.03259610914001204,0.54825517391207,0.18341262314927056,0.429647019330193
2010-08-04,0.015481957495103255,0.20425877802293588,0.018874783296413636,0.022347324012640668,0.5107435655436763,0.6110563794659976,0.5861120421024819,0.5648818912607251,0.03503606734945236,0.6048248618343194,0.17770222118716253,0.4051764544318704
2010-08-05,0.01499543417414062,0.13273907003350494,0.01895033310259528,0.022492455309743142,0.4838648085456736,0.6113780440784483,0.5869843221359183,0.52948328443672,0.034645751828749016,0.5667034914531687,0.1762066576267939,0.412470604391659
2010-08-06,0.01438341406554336,0.2176184794748168,0.01896016922140538,0.02263318190443868,0.4501662804607186,0.6110454290774275,0.5876034528624088,0.5243310552460224,0.033149163257600145,0.5517870278178866,0.17131201996422143,0.4065882065716912
2010-08-09,0.015014415813028759,0.14038299147394512,0.019053506178554183,0.02270715635637441,0.4812297934779589,0.61125744665582,0.5881489186296732,0.5742933030998134,0.035101004565547766,0.5982256072558477,0.17675049184892452,0.4244705648983227
2010-08-10,0.014124942874954555,0.2214442537659012,0.019212764499287577,0.02272943671586468,0.43068150718713805,0.6106051604099261,0.5884309670030109,0.5131351742835173,0.03311662872344473,0.545231277530019,0.17987763587372327,0.42047060798196223
2010-08-11,0.010620338970777146,0.31304317507014245,0.01915961205599377,0.022635736491557548,0.2731792691985434,0.6070668371015132,0.5878194746713108,0.4046753435284498,0.023097047021301886,0.43479482701195216,0.22093811805274058,0.48611759858972897
2010-08-12,0.011228508258853562,0.2666625262182997,0.01916672838311473,0.022528650180247772,0.3064144812940216,0.6047932495453058,0.5867923732922309,0.5743426840005302,0.020917463974266415,0.5416012529867618,0.22556082563790794,0.42305881275850177
2010-08-13,0.010206006425081932,0.16857138187464246,0.01914998794692928,0.022405182864852907,0.26665119101536205,0.6021544766605258,0.5853463855693042,0.5061160504798679,0.0198763588812933,0.5573864017968903,0.2324948870156591,0.4270588145536535
2010-08-16,0.009651034163886296,0.14871945738334558,0.019193098928640517,0.022331913445856583,0.24572790946036827,0.5996558901947384,0.5835984554412582,0.5254992122739925,0.01971385102578549,0.5696712092900694,0.23059142833918292,0.411764705882353
2010-08-17,0.011296920870591073,0.20549284955462938,0.019194774338988557,0.022340984046717624,0.3391092390169057,0.5991608264342397,0.5820829843270134,0.6180287607366648,0.024040449622647175,0.6322108527327949,0.2065261610751077,0.37341173957375917
2010-08-18,0.01171503763456544,0.16030508566914548,0.019170290213510438,0.02237392041938116,0.361329978606167,0.5992005875338029,0.5808800145042613,0.5662959510410595,0.024691107342701524,0.5809473810588733,0.2100611742833345,0.421176461612477
2010-08-19,0.010502465112444015,0.20770777151262562,0.01897901375431124,0.022432746622797137,0.30805020042670617,0.5982769174549575,0.5796991077721318,0.4983648660464363,0.018477736506203046,0.4853327187815283,0.23521413592435034,0.4585882299086627
2010-08-20,0.010411250315043738,0.18456702350794038,0.018763461179195667,0.02242508412393486,0.30410638741605345,0.597559293165356,0.5785845998344653,0.545101963061466,0.01733915966297911,0.55590998655331,0.22229774250708614,0.3927058500402114
2010-08-23,0.008951625859412615,0.2008082591049004,0.018481362211764357,0.02235718591688636,0.2433519804050388,0.5958515590016943,0.5772889610838372,0.48713915772341587,0.016005276725661155,0.553092359587901,0.22460909629966982,0.4190588109633502
2010-08-24,0.0067203599407956865,0.3035153496227289,0.01797596664657615,0.02223081346178296,0.16611116002345055,0.592733597103062,0.5755147722542197,0.4525808938879839,0.010832813203812686,0.49814145488973105,0.2490822327471731,0.4574117323931526
2010-08-25,0.007845526102792946,0.30041110293917356,0.017597810930306906,0.022082865820405848,0.23522395510554472,0.5913908463640812,0.5737777401275823,0.5978101269316993,0.012166564288915216,0.5910853818211544,0.23874914913257714,0.39717649572035846
2010-08-26,0.006853388836493099,0.22939021001879542,0.017224676444851914,0.021845355148609746,0.20110312852746526,0.5896598293307355,0.5719785735374373,0.5058638987146508,0.009856909031365824,0.5387607688032414,0.24785859926420947,0.43082351684570314
2010-08-27,0.007362738562115487,0.2740013619895944,0.016897579742313054,0.02157895888731587,0.23274272841333632,0.5889168438863769,0.5703634575240701,0.571100534827648,0.015159576615943637,0.6478123768879065,0.20815771560685833,0.34635292502010573
2010-08-30,0.0076972574032418,0.18405447958377597,0.016492635794651336,0.021300938560259247,0.25385469738505984,0.5888082561029557,0.5690456739567389,0.5634245107609837,0.010117152341555247,0.4998342997518287,0.2456831845776488,0.4799999461454504
2010-08-31,0.007925321643114117,0.20448301598975782,0.016098576680673327,0.021062546386873174,0.26873600647007045,0.5891077212904149,0.5680622974969975,0.5587823762943641,0.010117152341555247,0.5719480418235263,0.22991160314567036,0.387764695111443
2010-09-01,0.010673566271404158,0.35498330200757267,0.015833847178342478,0.02085541960477892,0.42441273691576076,0.5918593126951972,0.5679265946544187,0.6657578984752484,0.020364475782785996,0.7174102135026008,0.20054382903559467,0.3642352833467372
2010-09-02,0.011372968521128582,0.2015633461360355,0.01563440967733258,0.020689859325968563,0.45775347606983763,0.5947643455619421,0.5685053333828434,0.5781244051328779,0.023650068175836148,0.6176942104607166,0.19102650972053428,0.39858824786017916
