Date,Close,High,Low,Open,Volume
2010-03-18,6.72499418258667,6.735471422883019,6.663925708618564,6.708528920083872,342109600
2010-03-19,6.6531476974487305,6.742654661599278,6.622613267094049,6.729183812735132,559445600
2010-03-22,6.727987289428711,6.765407029717831,6.590284371786961,6.599863927619329,456419600
2010-03-23,6.83605432510376,6.848627492996732,6.7085288774187575,6.754629693664131,602431200
2010-03-24,6.866288185119629,6.891134755685815,6.810607822240941,6.814499916057071,597780400
2010-03-25,6.784862041473389,6.914183604009806,6.772887600675054,6.91268639922908,542284400
2010-03-26,6.912092208862305,6.94352393388727,6.841743530228824,6.853717977492982,640875200
2010-03-29,6.956692695617676,7.000997336288123,6.933643091400583,6.974954121258025,540744400
2010-03-30,7.060270309448242,7.109065773468093,7.012373328490468,7.0827219942921325,527310000
2010-03-31,7.03482723236084,7.083023989329606,7.018662525766114,7.049496331892034,430659600
2010-04-01,7.063863754272461,7.146485040236009,6.967471854300514,7.10697096397995,603145200
2010-04-05,7.13930082321167,7.1398995455306595,7.0279408699663515,7.034227853996862,684507600
2010-04-06,7.1707329750061035,7.191687455726478,7.094696843145161,7.130619381067374,447017200
2010-04-07,7.202462673187256,7.241977535051865,7.144387424988935,7.171030160528907,628502000
2010-04-08,7.183004856109619,7.230602068855533,7.1258280887898255,7.197673149369855,572989200
2010-04-09,7.238086700439453,7.241081111021282,7.198272870260814,7.227310499410717,334182800
2010-04-12,7.253052711486816,7.27640207305472,7.238683381683851,7.250358062467803,333026400
2010-04-13,7.257246017456055,7.268322780183254,7.21773114324853,7.240183630185212,306210800
2010-04-14,7.354834079742432,7.358426412688233,7.306339183698169,7.342560675191958,404076400
2010-04-15,7.451525688171387,7.454818260347803,7.349445558996167,7.357527908419752,376784800
2010-04-16,7.406025409698486,7.517984082066916,7.320709480083447,7.441049465316241,750545600
2010-04-19,7.396145820617676,7.4206926320795334,7.2374876310331695,7.394948376187238,566924400
2010-04-20,7.3219075202941895,7.461406630535424,7.273112847763515,7.440152386770179,738326400
2010-04-21,7.759861946105957,7.790695743580354,7.65538690754767,7.747288778333816,982391200
2010-04-22,7.9768900871276855,7.985272195310842,7.669453127985331,7.730521973957927,793424800
2010-04-23,8.107413291931152,8.147825853711637,7.992760753435721,8.022396312329812,796955600
2010-04-26,8.067599296569824,8.156207809391315,8.028383380950292,8.138845659994544,479068800
2010-04-27,7.844278335571289,8.017903775159255,7.798777047515184,8.000840592297697,709343600
2010-04-28,7.831109046936035,7.902953328703221,7.675744198882003,7.880502440292246,758402400
2010-04-29,8.041852951049805,8.082564463008644,7.84338093296152,7.873615205822686,558840800
2010-04-30,7.815842151641846,8.09962934732494,7.813148300785543,8.06191063916307,542463600
2010-05-03,7.9732985496521,8.019100388536524,7.869422268434743,7.898160927926747,454342000
2010-05-04,7.743696689605713,7.881699380559005,7.6859219866594835,7.869725734045202,723819600
2010-05-05,7.663167953491211,7.727529379312122,7.44583663035525,7.574559481997071,883103200
2010-05-06,7.371599197387695,7.730823742708403,5.964633530500648,7.5985093272149,1285860800
2010-05-07,7.0605692863464355,7.381178259486309,6.741757279334647,7.295563375063529,1676018400
2010-05-10,7.603300094604492,7.623057932859848,7.439852884030831,7.49134220860672,984306400
2010-05-11,7.679037094116211,7.7799190030398195,7.498825680161121,7.538938475195278,848906800
2010-05-12,7.845778942108154,7.876911710355832,7.74429828391679,7.760462191451037,654379600
2010-05-13,7.734114646911621,7.932885567844735,7.675440686405346,7.879600105693697,599712400
2010-05-14,7.598206520080566,7.677834946088411,7.46888576758798,7.63832009407972,759362800
2010-05-17,7.610185623168945,7.668859614825973,7.4153058923473845,7.624554959745105,762834800
2010-05-18,7.554504871368408,7.739805015742562,7.491639832956946,7.69280651702172,782678400
2010-05-19,7.434163570404053,7.571267761866634,7.329689340376794,7.468888659936437,1025726800
2010-05-20,7.1174492835998535,7.299755849273897,7.071048699478305,7.240782095347743,1282915200
2010-05-21,7.2539520263671875,7.31921114131757,6.925559725068958,6.96956460359538,1223891200
2010-05-24,7.38686466217041,7.510797753164615,7.371897407295696,7.4024314385766345,754238800
2010-05-25,7.340767860412598,7.386867888874964,7.099488316255555,7.16504642404429,1048006400
2010-05-26,7.3075361251831055,7.547618923964282,7.296759125908383,7.486251099359648,850654000
2010-05-27,7.584139347076416,7.600304845921866,7.457213442478885,7.5018170458056534,666282400
2010-05-28,7.689813137054443,7.765250545928067,7.584140652594458,7.7649515844679025,815614800
2010-06-01,7.808058738708496,7.9610286994299795,7.752079398968599,7.773932364694849,876472800
2010-06-02,7.901453495025635,7.926897981485637,7.793086409608174,7.9191145953318545,688548000
2010-06-03,7.8766093254089355,7.949352073552692,7.795483667189645,7.938275313286013,650106800
2010-06-04,7.66227388381958,7.84008963276348,7.622460044983144,7.729628152503865,758304400
2010-06-07,7.511995315551758,7.757764774766136,7.5003198333825924,7.732020520436397,886942000
2010-06-08,7.463799953460693,7.597611572968416,7.353637462157226,7.580847350669966,1000770400
2010-06-09,7.280292987823486,7.540732280771321,7.259039554306005,7.5278593571454175,854630000
2010-06-10,7.499123573303223,7.51319234618592,7.2503596910638,7.329389424008157,776356000
2010-06-11,7.588930606842041,7.5994078462444845,7.4051268780162935,7.430871134687927,545759200
2010-06-14,7.611978054046631,7.757763279372705,7.6038957058707535,7.662269908016101,602960400
2010-06-15,7.773931980133057,7.778721758615542,7.648502453890771,7.652693510062946,585074000
2010-06-16,8.000244140625,8.01521139887717,7.802071054621555,7.816140629097973,783678000
2010-06-17,8.13854694366455,8.169380747018915,8.067599539606881,8.100528471641715,872855200
2010-06-18,8.204401969909668,8.23224295376381,8.125073271477756,8.149919844768355,784621600
2010-06-21,8.087656021118164,8.352284911742423,8.04454881016908,8.312770034985954,776490400
2010-06-22,8.197820663452148,8.261283651915724,8.127472765682388,8.147229809501232,717262000
2010-06-23,8.111604690551758,8.222066976387984,8.019702799357841,8.219672086756717,768457200
2010-06-24,8.052630424499512,8.178358899789703,8.025687923198342,8.11250025152677,714277200
2010-06-25,7.9837775230407715,8.090647437870434,7.957134784688469,8.084361254420013,549942400
2010-06-28,8.031672477722168,8.07507942682947,7.918516407932263,7.990660416823873,584948000
2010-06-29,7.668560028076172,7.914629326993718,7.612580685437344,7.906546175304959,1133344800
2010-06-30,7.529658317565918,7.722442091090076,7.484157024063595,7.684723387685406,739452000
2010-07-01,7.438355445861816,7.627547692157972,7.280895480846292,7.6125796349501265,1022896000
2010-07-02,7.392255783081055,7.511698087563031,7.28029630851874,7.498525397225875,693842800
2010-07-06,7.442844867706299,7.5676748442931645,7.368903878001473,7.513791447168592,615235600
2010-07-07,7.743396282196045,7.7463906927772195,7.476373355717579,7.49852448001414,654556000
2010-07-08,7.726034164428711,7.870024066817434,7.630241003159648,7.857450899652026,738144400
2010-07-09,7.771832466125488,7.7802137743780815,7.638319864353325,7.690108115928028,433322400
2010-07-12,7.702086925506592,7.838592415231853,7.629344162983821,7.739206909498744,562878400
2010-07-13,7.537742614746094,7.675445574065012,7.376989241910171,7.6730514837444606,1190924000
2010-07-14,7.565577983856201,7.6574798281466805,7.4539191095534285,7.465295628858129,812047600
2010-07-15,7.52726411819458,7.692507481979045,7.403032034355171,7.430872222600496,824866000
2010-07-16,7.480862140655518,7.6326346073316635,7.436258539882017,7.579050174380341,1039858400
2010-07-19,7.351541996002197,7.480264884356381,7.172528835683268,7.480264884356381,1024478000
2010-07-20,7.540431976318359,7.570667040881927,7.18479986313603,7.271313203015096,1074950800
2010-07-21,7.610784530639648,7.937379990570459,7.603600661539132,7.935583823454752,1185671200
2010-07-22,7.753869533538818,7.783206106009415,7.642808624292296,7.713755967333927,645318800
2010-07-23,7.781418323516846,7.794590218938084,7.671854500600432,7.6961023629446395,533388800
2010-07-26,7.761660575866699,7.786207397563151,7.7146620614195545,7.783213785238896,420551600
2010-07-27,7.905346870422363,7.926900069162774,7.792190778470616,7.809253960620703,584771600
2010-07-28,7.811948776245117,7.96252462272128,7.790695335643598,7.8930744411979905,519985200
2010-07-29,7.726632118225098,7.86253885709557,7.666462536894433,7.8044644037363655,643806800
2010-07-30,7.700889587402344,7.774231073251754,7.6305409137929345,7.660178068336289,448210000
2010-08-02,7.838593482971191,7.8607454121765965,7.7718379344769435,7.79638475325724,428055600
2010-08-03,7.840986251831055,7.880800081201853,7.765848610146815,7.813445828530874,417653600
2010-08-04,7.87241792678833,7.911333268965541,7.7924905158038555,7.868226871614345,420375200
2010-08-05,7.834099769592285,7.8784044064682845,7.799673647872147,7.834997453078289,289097200
2010-08-06,7.785905838012695,7.827815597205386,7.712263798771325,7.776625243223034,444897600
2010-08-09,7.835595607757568,7.847570049116889,7.770336501073083,7.827512460159074,303128000
2010-08-10,7.7655487060546875,7.796682261533232,7.709868338887863,7.778720594910995,451920000
2010-08-11,7.489544868469238,7.654190297360955,7.478169944556993,7.645509224016824,620054400
2010-08-12,7.537438869476318,7.576653964102311,7.367704768053523,7.38476794653382,534920400
2010-08-13,7.456918239593506,7.540138266397965,7.4566184786716585,7.533253357544978,354869200
2010-08-16,7.4132080078125,7.484155381738158,7.382673178939917,7.41141184140823,318430000
2010-08-17,7.542829990386963,7.6224584507680895,7.4599081579557405,7.486251936907911,422640400
2010-08-18,7.57575798034668,7.6236549600440044,7.531154372640759,7.554504539932245,339696000
2010-08-19,7.4802632331848145,7.588030818562677,7.444340704725527,7.568871710391329,426706000
2010-08-20,7.473081111907959,7.601204493976812,7.453921997213693,7.465597482411642,384230000
2010-08-23,7.358129501342773,7.543729445272074,7.341665834675384,7.537443259863628,414041600
2010-08-24,7.182408332824707,7.27430941488603,7.144090902160439,7.2644316952507255,602565600
2010-08-25,7.271016597747803,7.303946325572144,7.100684493039713,7.12583003128878,596867600
2010-08-26,7.1928863525390625,7.356633334257632,7.1928863525390625,7.347652498123306,466505200
2010-08-27,7.232997894287109,7.262634245407409,7.051589052859106,7.23688998851785,548391200
2010-08-30,7.259339809417725,7.3566301604944595,7.204856893069946,7.207251781672574,383289200
2010-08-31,7.2773051261901855,7.3210110657607865,7.194982787564861,7.239885372675317,420786800
2010-09-01,7.4937334060668945,7.527560004340336,7.372494983363615,7.4081177478662426,697037600
2010-09-02,7.548817157745361,7.548817157745361,7.441049540402757,7.521575692415183,415427600
2010-09-03,7.746393203735352,7.746692165273092,7.618568761016428,7.636230673252681,520788800
2010-09-07,7.717651844024658,7.769140351726898,7.670952314302361,7.6826269968924255,342557600
2010-09-08,7.870621681213379,7.91462656105507,7.7562673470532895,7.776623900550993,526551200
2010-09-09,7.87511682510376,7.978393667471253,7.870626805648669,7.9340897973842095,438575200
2010-09-10,7.885290622711182,7.917920583525034,7.825120239557308,7.878704678391109,387542400
2010-09-13,7.993956089019775,8.031076067583255,7.955639465369199,7.957434832680903,388780000
2010-09-14,8.024492263793945,8.05772015708058,7.948456119709124,7.969111642287227,408150400
2010-09-15,8.08914852142334,8.093939097395953,8.01790219306308,8.0277815070036,429368800
2010-09-16,8.279244422912598,8.282238035477773,8.067601210410928,8.089753943393228,652103200
2010-09-17,8.243321418762207,8.320853974017444,8.192730573138824,8.312770821637985,634477200
2010-09-20,8.47861385345459,8.495078320610801,8.25769007279245,8.264574981061443,658677600
2010-09-21,8.49477481842041,8.601943688184367,8.4654382316112,8.49746946785185,668074400
2010-09-22,8.613919258117676,8.620804164254862,8.454063616133647,8.463044449809637,585289600
2010-09-23,8.648945808410645,8.763898114577547,8.561534733471268,8.571413253686911,786116800
2010-09-24,8.750724792480469,8.78694709317294,8.697739865546195,8.74413964632024,649488000
2010-09-27,8.715996742248535,8.822865842408502,8.711506726050242,8.80041496205506,482834800
2010-09-28,8.587275505065918,8.734258201764064,8.23224204859987,8.734258201764064,1035042400
2010-09-29,8.602540016174316,8.675582501466494,8.561528758208164,8.598348962173409,469644000
2010-09-30,8.49417495727539,8.681271195202044,8.419336302232358,8.651335893057201,673391600
2010-10-01,8.457357406616211,8.578894830929457,8.422332553227964,8.566022701704723,448142800
2010-10-04,8.341207504272461,8.468731337010665,8.31516268869768,8.429815992445349,435302000
2010-10-05,8.649540901184082,8.664807115982176,8.436399826330735,8.44178912469542,501967200
2010-10-06,8.657025337219238,8.740844849668886,8.539379218231877,8.66899978167265,670868800
2010-10-07,8.657923698425293,8.695642398560755,8.588773281085015,8.691451343061026,408399600
2010-10-08,8.803112030029297,8.81598416057454,8.681275631760995,8.732464393092783,658403200
2010-10-11,8.841726303100586,8.89800538984769,8.818976458504002,8.823167513852557,427753200
2010-10-12,8.936925888061523,8.965664567313409,8.755815933657285,8.843227817656844,558544000
2010-10-13,8.984817504882812,9.039299619600776,8.974639228745309,8.986613671260018,630092400
2010-10-14,9.04978084564209,9.054569824973635,8.992603262165852,9.031220453203572,435296400
2010-10-15,9.421874046325684,9.429657433779628,9.127608922932083,9.203345271675174,922194000
2010-10-18,9.519464492797852,9.549399000738205,9.408403535478135,9.533534063249094,1093010800
2010-10-19,9.264713287353516,9.392836624581562,8.98122515590665,9.082406796887247,1232784000
2010-10-20,9.295852661132812,9.407212657568909,9.186289631712878,9.250051585009613,721624400
2010-10-21,9.265615463256836,9.421878003263862,9.18419082057408,9.350631640757026,551460000
2010-10-22,9.204246520996094,9.281180337086463,9.169222465969293,9.252142705615423,372778000
2010-10-25,9.245257377624512,9.327878652040706,9.233282932334266,9.252741805612,392462000
2010-10-26,9.221607208251953,9.272198030471198,9.149761350200102,9.186283401052147,392929600
2010-10-27,9.215020179748535,9.276985916067586,9.148263867470558,9.209631681076898,399002800
2010-10-28,9.137490272521973,9.220111544271326,9.007570742765004,9.218614338977288,551051200
2010-10-29,9.009968757629395,9.15665257415526,9.006675384165018,9.107259166452033,430511200
2010-11-01,9.105755805969238,9.148264275803166,9.046483916659449,9.047082638760799,423889200
2010-11-02,9.260822296142578,9.285668867592124,9.19017547511052,9.19017547511052,433930000
2010-11-03,9.363800048828125,9.366194937390233,9.235975669592584,9.320991815461433,508348400
2010-11-04,9.527544975280762,9.584721728764599,9.430553607414826,9.443126769750515,642488000
2010-11-05,9.49342155456543,9.566464070522912,9.482046631149272,9.519166611379502,361253200
2010-11-08,9.538025856018066,9.57245118605076,9.48234548661396,9.495517375999524,281758400
2010-11-09,9.461986541748047,9.618249797544093,9.414689099068577,9.610765372324673,383544000
2010-11-10,9.520364761352539,9.542516686937002,9.386253365167416,9.478753961471648,384227200
2010-11-11,9.479053497314453,9.53144049349737,9.40720762893792,9.429659312925189,361284000
2010-11-12,9.2210111618042,9.474564090600298,9.089296237050334,9.459596830693812,795846800
2010-11-15,9.191375732421875,9.29614975068618,9.168325320505756,9.233884221979212,403606000
2010-11-16,9.028226852416992,9.208138518327965,8.960273066159926,9.151860217332288,657650000
2010-11-17,8.995595932006836,9.100070161775427,8.91357258647645,9.016550410374006,479449600
2010-11-18,9.23298168182373,9.270101653658468,9.121023843565414,9.136290058482395,494491200
2010-11-19,9.182093620300293,9.23208572731218,9.137490013342244,9.219213599086846,384843200
2010-11-22,9.380568504333496,9.380568504333496,9.15635215731958,9.180599215916102,393075200
2010-11-23,9.241962432861328,9.332368680056847,9.177003076620753,9.293451739485716,519447600
2010-11-24,9.423672676086426,9.441634344137011,9.33237032793023,9.339853157241379,413725200
2010-11-26,9.429662704467773,9.51048863601997,9.367995891203464,9.39194398970091,237585600
2010-11-29,9.485639572143555,9.503899402940181,9.321293900714092,9.444627494971042,445785200
2010-11-30,9.314410209655762,9.410503151309358,9.306028096504166,9.385955534222543,501858000
2010-12-01,9.471569061279297,9.51198161280299,9.429659304497992,9.437741654930306,461750800
2010-12-02,9.523958206176758,9.549402707675638,9.42636805929194,9.505397812839997,462837200
2010-12-03,9.502699851989746,9.53892134040559,9.469770935480085,9.489827726375456,342092800
2010-12-06,9.58382797241211,9.64908710017087,9.532038896489636,9.538624841364078,448481600
2010-12-07,9.525752067565918,9.698777993199053,9.523058217253457,9.693091331144796,391454000
2010-12-08,9.609567642211914,9.609867402905468,9.492820044734028,9.56825662183097,321935600
2010-12-09,9.572153091430664,9.654175648309295,9.55000036636705,9.64310048482081,294151200
2010-12-10,9.596098899841309,9.61076719299457,9.537424927866235,9.568857441401525,262511200
2010-12-13,9.629323959350586,9.730806136102915,9.609267972026705,9.710150627436153,439815600
2010-12-14,9.58801555633545,9.655370592915485,9.549398380925929,9.631122747772194,351008000
2010-12-15,9.590113639831543,9.669142575980848,9.555088789112704,9.579335840346374,417312000
2010-12-16,9.616753578186035,9.65746588192531,9.58232825622425,9.611963801350596,322030800
2010-12-17,9.5975980758667,9.632921890992296,9.586222352557073,9.628132112756665,386929200
2010-12-20,9.645493507385254,9.676627063489205,9.526350980512875,9.627232878966886,385610400
2010-12-21,9.70506477355957,9.710752234857186,9.640704134574685,9.669142240424852,256354000
2010-12-22,9.733800888061523,9.750565106875724,9.68560495801362,9.709852803403185,265921600
2010-12-23,9.68710708618164,9.733506873509581,9.674234954159765,9.72901685515481,223157200
2010-12-27,9.719433784484863,9.742185229516757,9.624838069017601,9.664652698142348,249816000
2010-12-28,9.743083953857422,9.77870672883852,9.730810547362049,9.756255044050482,175924000
2010-12-29,9.73769474029541,9.772419829035197,9.732006479632158,9.76553412395464,163139200
2010-12-30,9.688901901245117,9.744281717553976,9.670641270128495,9.743384033753243,157494400
2010-12-31,9.65597152709961,9.683511950390518,9.618551787306442,9.667646210934507,193508000
2011-01-03,9.865818977355957,9.886474495719739,9.724224759482507,9.748172850607139,445138400
2011-01-04,9.917309761047363,9.953531264228902,9.823311950692272,9.951735097176424,309080800
2011-01-05,9.998428344726562,10.008606619094634,9.863719087302409,9.86521629203746,255519600
2011-01-06,9.990351676940918,10.035852974090913,9.96550510058532,10.019987232447383,300428800
2011-01-07,10.061897277832031,10.068782184956975,9.935569264085636,9.99813454862787,311931200
2011-01-10,10.251384735107422,10.274734098079575,10.093326094578607,10.143018431078568,448560000
2011-01-11,10.22713851928711,10.32652320035895,10.162178363996324,10.324129111081945,444108000
2011-01-12,10.310361862182617,10.310661623064462,10.237918849707796,10.275338600110233,302590400
2011-01-13,10.348076820373535,10.376815485212893,10.293295738928661,10.33251084294761,296780400
2011-01-14,10.431900978088379,10.431900978088379,10.310962240421821,10.354368419080801,308840000
2011-01-18,10.197501182556152,10.320535786325387,9.75894720073545,9.864319900802137,1880998000
2011-01-19,10.14332103729248,10.435490315228254,10.084647852666128,10.428005887058546,1135612800
2011-01-20,9.958916664123535,10.12715359550425,9.882281825806913,10.071174272177736,764789200
2011-01-21,9.780505180358887,10.02477832091091,9.777810529912035,9.991549627815347,754401200
2011-01-24,10.101710319519043,10.101710319519043,9.780502634210213,9.784993450665095,574683200
2011-01-25,10.219955444335938,10.22115368829774,10.015496974811057,10.06818373783062,546868000
2011-01-26,10.293295860290527,10.345682852978513,10.22294800122824,10.266653122462609,506875600
2011-01-27,10.27413558959961,10.318440227382585,10.262760668613561,10.291198770440662,285026000
2011-01-28,10.061295509338379,10.30976042502942,9.984362504757556,10.302875519441953,592057200
2011-01-31,10.157684326171875,10.17923831708642,10.007409108548796,10.052311657563877,377246800
2011-02-01,10.328619003295898,10.347178590663031,10.207380565170931,10.216960119611782,426633200
2011-02-02,10.307365417480469,10.335204800289247,10.284315012832524,10.311257511398864,258955200
2011-02-03,10.281021118164062,10.304970004560435,10.134637147195367,10.291798117042429,393797600
2011-02-04,10.372624397277832,10.378611619100521,10.283117429433773,10.287008723937491,321840400
2011-02-07,10.53368091583252,10.574691400340583,10.406754169718909,10.414237799766555,485021600
2011-02-08,10.633065223693848,10.642644781377804,10.541762862286648,10.587563923419632,381040800
2011-02-09,10.721668243408203,10.746814567575862,10.623181271517906,10.632760024219955,482745200
2011-02-10,10.613302230834961,10.776750144667332,10.417524127320089,10.698618919548107,928550000
2011-02-11,10.682456970214844,10.710895076528477,10.583370441534864,10.619592736045094,367572800
2011-02-14,10.752205848693848,10.761185882383893,10.67826565496984,10.680660543783741,310416400
2011-02-15,10.773759841918945,10.775855769466474,10.703411976236142,10.752505601811677,284174800
2011-02-16,10.870455741882324,10.923440679231332,10.791724940340798,10.800704977547042,481157600
2011-02-17,10.725862503051758,10.784835439027345,10.672577028132983,10.694430787490985,530583200
2011-02-18,10.494165420532227,10.761787912983353,10.463031858692933,10.738138780113488,816057200
2011-02-22,10.136433601379395,10.339695383946662,10.10979166355029,10.242405028605061,872555600
2011-02-23,10.256476402282715,10.316944949976143,10.136434592481569,10.141225169727248,671854400
2011-02-24,10.264257431030273,10.332211195375782,10.129249184598859,10.298384593260632,499900800
2011-02-25,10.422316551208496,10.430398900222045,10.321733632206822,10.335503441731834,380018800
2011-02-28,10.573493957519531,10.62857481344485,10.510928672748701,10.514521006747604,403074000
2011-03-01,10.456747055053711,10.648633194860167,10.407952376691936,10.641149564264463,456136800
2011-03-02,10.540862083435059,10.607618412463196,10.429502147698408,10.476201681874969,602590800
2011-03-03,10.76358413696289,10.770469044263411,10.654619068035647,10.69263753734019,500788400
2011-03-04,10.776752471923828,10.785433543398025,10.709397429245449,10.778847599763044,453266800
2011-03-07,10.63785457611084,10.826747060932918,10.516616110911437,10.818663910387345,546123200
2011-03-08,10.649827003479004,10.698921425970482,10.544753252673246,10.624381708906675,356316800
2011-03-09,10.551337242126465,10.619889724311665,10.495358723545936,10.617793797256901,453306000
2011-03-10,10.377716064453125,10.470516430166413,10.324730335414293,10.45105755407088,507539200
2011-03-11,10.536970138549805,10.546849455080908,10.327722713214898,10.337600431021748,471080400
2011-03-14,10.58397102355957,10.671382884028809,10.516616760600156,10.572595299417921,435957200
2011-03-15,10.340595245361328,10.412739278890271,10.181039361076092,10.240909988023425,721081200
2011-03-16,9.878990173339844,10.267851893472322,9.76673254575084,10.237916579406066,1162011200
2011-03-17,10.017594337463379,10.166373253143066,9.89845098082512,10.083152440275718,659422400
2011-03-18,9.898749351501465,10.124163120352938,9.878692552463718,10.09213187431884,753214000
2011-03-21,10.157089233398438,10.170260322079447,10.036149750361888,10.058003509750739,409402000
2011-03-22,10.213970184326172,10.256479475781186,10.152303374320399,10.254683308536608,325922800
2011-03-23,10.153797149658203,10.18463014456322,10.056805749943509,10.156490999933789,372996400
2011-03-24,10.326821327209473,10.357655113877511,10.143916132833596,10.233423083150665,404712000
2011-03-25,10.523503303527832,10.5390692869897,10.388194435527334,10.419626962702782,448910000
2011-03-28,10.490571022033691,10.60672154385662,10.490571022033691,10.571696690692265,309355200
2011-03-29,10.506135940551758,10.506135940551758,10.359453006977363,10.40734918144009,352900800
2011-03-30,10.436386108398438,10.50374195291325,10.40076333828904,10.496556487503652,329406000
2011-03-31,10.432796478271484,10.471412866279852,10.35945499739281,10.36843503222868,274019200
2011-04-01,10.314553260803223,10.524999795354466,10.27683454763134,10.510631256608555,418661600
2011-04-04,10.213668823242188,10.315748972587487,10.130149064397024,10.307067899292708,460084800
2011-04-05,10.144815444946289,10.245398369933497,10.058302091065105,10.087938438361045,482731200
2011-04-06,10.119373321533203,10.294794972871262,10.092431615207,10.214568576241286,402539200
2011-04-07,10.120566368103027,10.19091341017219,10.059197758565578,10.121164290782312,373447200
2011-04-08,10.030162811279297,10.18253400207306,9.996934930834238,10.175649096995278,377535200
2011-04-11,9.90263843536377,10.04842288672315,9.879289070183003,10.000226951261187,398946800
2011-04-12,9.950538635253906,9.990352473274283,9.884679974811384,9.893361049377233,425639200
